English	Inglês
1746246746	All righty.
680961605	On my way.
1424135957	If you say so.
2031362514	On it.
1777123938	Doin' it all right.
325003996	You're right.
1767302354	I should really do that.
989605824	Dunno how...
1771378008	Nah...
1927628735	Don't think so...
1044763481	Better not.
1724107039	Don't see a way...
1282326750	Like this, yes?
1432152766	And done...
189454966	Like that?
1310123712	I got this.
1902189458	Uhh...hands are shaky today...
293216441	Steady... Steady...
1447982419	Just...takin' aim...
806171793	Just a little...little shot.
1728700040	There... There... Easy!
1504033223	Stay still...please...
891223207	...
744049827	...
1788163637	...
1428250328	...
924754538	Huh? Did I just pass out?
896733460	Oh, wait... How did I get here?
547686104	Hm? What was I doin' here again?
778690778	Ah...my head. What happened here?
506517737	The hunt is on.
1015156959	Find 'em before they run off!
1982024729	They won't get far. Spread out!
91653953	All right, let's get 'em for good!
1449767983	Corner them! Search everywhere!
1606944567	We're gonna find every last one of you!
328139414	Okay, guys! This time we get 'em!
1114139344	They can't fool us. Hunt them down!
9434444	They were here a second ago. Can't have gone far!
1036864669	Split up, everybody! Go get 'em!
873357622	Keep looking! We gotta find them!
717294821	They can't hide forever. Go search everywhere!
340389872	We surrounded you. Come out!
744807715	Search every nook and cranny!
136402144	You're outnumbered! Give up!
1323208067	Give up, cowards! We have the upper hand!
1540861264	They are here! I know it!
2061341918	Can't have come far. Keep lookin'!
591413658	Come on! We can't let them escape. 
1604681524	Keep your guns ready. They're here!
812266444	I know they're here. Keep looking.
287708736	Keep it up! We almost got 'em!
1336914596	Forget about it. We'll get 'em another time.
1628196068	Stop searching. They'll be long gone by now. 
1542347569	Tss... It's no use. Let's go back.
1647219311	Too late... They're not here anymore.
1627691353	Good job, guys... We drove 'em off.
758478800	Can't find 'em... Let's leave it for now.
564091734	Not wastin' more time on this. Let's get back!
1803395457	This is taking too long! We got work to do!
245787015	Seems like they're gone. We drove 'em off...
1074928023	They ain't coming back. Good job.
877787157	Nice try, sweetie. But you're not my type.
1568640825	Go and hunt somewhere else!
1062928331	You really that desperate?
1133261931	Come on, you can do better than that.
647886074	Gotta stay at my post, darlin', ya know...
1407618492	Sorry, girl. Grow a beard—then we might talk.
1963672562	Not today, darling.
1283796667	Sorry, I'm not in the mood.
1151386624	You dumb bastard.
1464375894	She's too good for ya!
767417200	Yeah, yeah, you go have fun...
1538087279	Oh, darlin'. He's not worth the trouble, believe me.
242843179	Oh no you don't.
1345682987	She's just playing with ya.
1298658606	Don't let her fool you.
240207425	Sir?
226937274	Me, sir?
1126608176	Yes, boss?
1724141645	You mean me, boss?
1220563848	Of course, sir.
563994794	Got it, boss.
1311723416	Absolutely, sir.
1484758337	Sure thing, boss.
1563769482	Okay, boss.
1326515134	Thank you, sir.
1269516304	I'll remember your words, sir.
755712831	God, what a prick.
805767867	Ain't got nothing to do with us.
417890949	Tch. Just ignore it.
1000055898	Forget it, that's nothing.
915134949	Yeah, we ain't gonna fall for that.
1015962781	Ouch. Damn bugs.
1032173754	Damnit girl... Wastin' your life out here.
1865007238	Ugh... My boot has a hole...
140417261	Every second...something could happen... Nah...
1778704973	If I ever get a pay raise... Mmh.
1122425201	Uh...isn't it time yet?
395711206	All quiet...
2106301192	Hmm... I wonder where all the nice guys work.
1597352779	Oh... My back hurts...
2107017638	Will get a nice, hot bath after work.
832393355	...
1707653555	...
1255359617	...
1998831935	...
1260067726	...
1924651710	...
2016610077	...
2003434059	...
461817892	...
815455695	...
1176944609	Cheers!
1597761643	Heh, bottoms up!
960400620	Down the hatch!
362793116	Here's mud in your eye!
552044498	Makes me nervous, Frank bein' all happy.
913687008	The heat is killin' me.
51124310	I wish I had Big Ann's guts.
2038948507	What to buy from my share...
1108098643	Ugh... Only farmers hangin' out here.
1774619704	The brothel seems interesting.
933354630	I wonder what the dress cost...
318605891	Cake looks delicious...
428528347	Can you imagine ruinin' such a day. Evil bastards.
1368690655	Goddamn, did someone catch 'em yet?
1056632610	Mud and rain... I miss the city.
753158192	Hm... Lot to do on a ranch like this.
1962434139	This weather'll gimme foot rot.
1001246624	Can't shoot with cold fingers...
178231558	Gotta keep my eyes out.
1525545780	Frank's pissed.
1326138544	Finally somethin' happened here.
38317265	Wonder if they're still around...
1543724345	Damn witch. Creepin' me out.
1986395525	Wonder if I see that cat again.
241970618	Ah... The big city...
80490694	Heheh... I'd be a good dancer as well...
381463626	Hope these gators stay where they are.
139405933	Uch—another goddamn swampfly!
770507013	The dogs are restless.
55760462	Damn this rain...
2002298699	Don't like the new ones.
1298338195	Ugh, damn the heat...
846085680	This must be the end of the world...
1076128255	We're gonna get them.
1993371664	Whew, damn this heat.
720443656	Finally a pay raise.
438739397	Never liked Frank much anyways.
964020331	What's Frank doing at the chapel?
587392813	Feels like home.
2035681847	How you doin'?
1044141981	Same as always, honey.
395639976	G'day.
19183309	Hey there.
635073269	All fine?
288191612	Lookin' good.
1989339444	Anything unusual?
1945214623	Nah, not really.
1850772892	You smokin'?
2035457045	Nah, I quit.
1994301584	Let's grab a whiskey later.
2000416627	Count me in.
1818653764	Any trouble?
1354442175	Nope. Nothin'.
1017059575	You up for poker later?
948616721	Heh, always.
191460630	How's life?
1982182301	...Don't get me started.
757857194	When do we ride?
84423775	Dunno. Soon.
1982405997	Hey, where's the booze?
724293522	Ran out yesterday.
897008110	Them idiots sent an escort this time.
894091878	Heh, didn't help any.
1826262396	You see Big Ann?
1136829938	She's out on the plateau.
178549419	Townsfolk make any trouble?
450555212	You gotta be kidding me!
1019404277	How you holdin' up?
785665126	What do you think in this shithole.
158136934	How's it going?
643318950	All ready for the wedding.
1306623871	You see that bride's dress?
566985537	Yeah, I want one like that.
256188490	You see anything?
265307573	Ghnn, not yet. 
1121108997	Any sight of the killers?
914843897	Nah, nothin'.
1056564609	Big ranch, huh?
1788278542	I've seen bigger.
900358378	Had to rain, huh?
1272745437	Yeah, I hate it.
1934115128	You all right out here?
1518190448	Think I'm cramping up.
707758255	You hear about Flagstone?
1188609121	Yeah. Fucking yokels.
1480112490	You think he was alone?
1919279203	Can't be sure. 
1813362933	You see the guy?
245320565	Yeah. Fucking bounty hunter.
2034542664	Any idea what's going on?
811705492	My money's on swamp witches.
150824504	You think the devil stuff is true?
1252164735	Cut out the bullshit!
1079169072	You think we can have the girl?
685251376	Can't see why not!
1713138268	What's taking so long?
1499603987	We still got a few stragglers.
1745593257	You got your orders?
742237214	Sure thing.
433235354	Dragon's Den after the shift?
504605925	Yeah. Count me in.
1505708822	You hear about the swamp witches?
1700564390	You believe in that crap?
968620483	What happened to Baxter's crew?
1435416940	Last catch was trouble.
140127319	Wonder what's on that ship?
1531634430	Don't know, don't care.
1133364636	What's the matter with Frank?
607631772	He's just an asshole.
1356180627	What's with the new guys?
1043070066	Frank said they may be trouble.
39554420	You hear about New Orleans?
2139639107	I hear all kinds of shit lately.
165938375	You think they'll come through here?
1378046344	DeVitt sure thinks so.
1074278289	Frank wasn't kidding about these guys.
1425637737	We'll get them.
1807860050	You nervous around rich folk, huh?
871659451	Shut the fuck up.
2085238708	Can't believe we'll get double pay.
99920623	Yeah. Frank's missing out.
1622496921	You think they'll come?
1979166316	Frank says they will.
1349097216	Reminds me of the good old days.
2123026027	Yup. Still fucking hot.
1525328941	Apparently it was the bride who shot him...
726380380	Shit, and that their wedding day. We gotta find her.
710604572	Didn't think Miss O'Hara had it in her...
1958700309	She's gotta be hiding somewhere. Keep your eyes peeled!
369721948	You see anything suspicious?
627027123	No, nothing. The bride's still loose.
1059477225	That bitch. She really shot the mayor?
2109231030	Yeah. Keep looking! She's gotta be around here somewhere still.
994144412	Shouldn't be hard to spot her in that there wedding dress.
2046030986	We ain't got her yet. Let's keep watch.
2117413530	Shot him with that old shotgun from his office.
1796149936	Damn, she's got fire. Shame we gotta kill her.
544240185	Miss O'Hara is on the run! Keep your eyes open.
1847075463	Damn, she really shot Higgins? Wow...
1437581961	Red hair, wedding dress covered in blood... 
399086106	Ain't no mistaking her. Shoot her on sight, y'hear.
1748695363	Goddamnit, we gotta find her. I can't believe Higgins is dead.
1820971893	Yeah, she's gonna pay for that.
1990982888	I tell ya, he's a good-for-nothing.
1791840141	Rough times, are they?
2096279352	Well, didn't think about that.
1673603298	Hm... You might be right.
1294819616	That's what I thought all along.
1086552440	Well, you know how they are...
255807706	Believe it or not, that's how it happened.
239231212	Come on, honestly, is that too much to ask?
13584080	But she's not better either.
2126096872	You sound like my old man.
2117486046	Not sure I'm following you here.
994205992	Hm, you got a point there.
155907172	You can never be sure.
1243594504	Rest assured, I got that from him personally.
1988723144	It all went south after that...
381555236	I wonder if he is really that sort of guy.
422758390	Yeah, but that's just a rumor.
1390060601	Oh man, can't be helped I guess...
1638222200	Guess times are changing.
1676503866	That's news to me.
1829619572	Hm, where did we leave off?
1083386674	Lost my thought... Ah, yes.
687909159	Where were we again...?
749133177	Okay, back to that other topic...
2128551285	Back to what you were saying...
1093274812	One step further and you're dead.
980514476	You better back off. This area's off limits.
2001203469	Can't remember you... Can't let you in.
1673452910	Ey, you business here?
1100444650	You! You stay out of here.
18375185	You better leave. I can't let you through.
741158221	Turn back. This is private property.
1218652985	I've never seen you. Get lost!
1570889121	Listen, we don't want the likes of you in here.
544253280	This is company property. So get lost.
1480988993	Private property. Out with you.
655960218	This place ain't for you.
186691657	Ah... Can't find you on the guest list...
1966815297	The mayor is busy. Come back later.
510076770	You don't exactly look like a guest.
469289520	Company business. Stay back.
1803604810	Can't let you through.
921209635	Get lost, jerk. I see you're not one of us.
1566657529	Hey, you don't have no permission here.
238770168	Get back to work... 
388392714	Nuh uh. We'll call you when it's your shift.
766344329	This area is off limits for guests.
992861764	You got lost? Party's elsewhere.
517919962	Got lost? The party's over there.
1351524626	Don't want to listen, huh?!
812879783	Think you can ignore me?
212676340	I said no!
943260560	Tryin' to provoke me?
1420566225	Stop there!
308149862	Hey! That's not right!
708283872	Wait... What're you doin' there?
1607251711	You're up to something!
1111436834	Tryin' to get attention, are ya?
857010653	I saw that, joker...
1101582446	Keep your tricks out of town!
1274372044	...
887509214	...
71632984	...
90522493	...
1048518491	...
1630233007	...
1732827996	Get the others!
1433926913	Back me up!
613638274	Hey! Get me backup!
1472984147	I need more men here!
1345511984	Get backup here!
1780577616	Eyes up, everyone!
267960272	Get over here!
936489784	Take 'em down!
75378665	There's work to do!
714948100	Over here!
33243164	Cover me!
1050800017	Guys?!
373081974	You see that?!
709467719	Shit! No backup!
