English	Inglés
1436051723	Creo... ¿Qué creo?
1069118273	Oooh, qué bien...
1088890492	Ahora lo veo todo...
2075635122	Hay alguien más...
708217212	Di mi nombre...
1699970062	No puedo... pensar... con claridad...
2007595570	Los engañaremos...
1434293774	Los llamo...
921246628	Je, je, finge miedo...
1283222386	Grita fuerte...
368852538	Pide ayuda, je, je...
2056651856	Claaaro.
69700990	Voy.
441244712	Entendido.
399072930	Oh, sí.
802086604	Ajá.
948297118	Sí.
1178567889	Sííi.
1455353820	A-así lo haré.
1750997848	Muy bien.
1274981669	De acuerdo.
816133070	Mmm...
1077888595	Dónde... Cómo...
1309618797	No... No sé...
2119465789	No... No, no...
1640177919	No... No veo...
521209777	Así, ¿no?
66532644	Listo...
1876637640	Sí, hecho...
773281017	Tal que así...
32418366	¡Oh, mierda, no!
1952640585	¡No, por favor!
1600337869	¡Oh, Dios!
1652711869	¡Aaaaah!
1385909977	¡Ayuda! ¡Ayuda!
281149472	¡Que alguien me ayude!
635793022	¡Ayuda! ¡Por favor!
929966367	...
1946834458	...
661006270	...
1891445780	...
720882498	E-espera, ¿q-qué ha pasado?
1999419664	Oh... Qué cosa más rara...
472870329	Y... ¿cómo he llegado yo aquí?
937638657	Mmm... ¿Qué ha pasado?
1298402800	¿En qué puedo ayudarte, ricura?
1110348724	¿Qué puedo hacer por ti?
1183141559	Claro. ¿En qué puedo ayudarte?
426491805	Soy todo oídos, dulzura.
128964089	¿Necesitas algo más?
111096953	Oh, puede ser divertido.
1231912616	¿Qué me sugieres?
1884240485	Oh, te escucho.
1938557662	Ha sido un placer hablar contigo.
1132246034	Nos vemos.
104729214	Cuídate.
71991034	Claro, buena suerte.
1413869143	¿Señor?
1508741136	¿Yo, señor?
1186278892	¿Sí, Sr. DeVitt?
1216695382	¿Es a mí, Sr. DeVitt?
159797425	Claro, señor.
1791983219	Entendido, señor.
1224104187	Por supuesto, señor.
616828719	Cómo no, señor.
1731956899	Vale, señor.
2067764701	Gracias, señor.
953177886	Lo tendré presente, señor.
704028950	Dios, qué tío más repelente.
962953618	Lo siento, cielo. No me va ese rollo.
2074797965	Es que no eres mi tipo.
1564611961	Vergüenza debería darte.
566600254	¡Que te crees tú eso!
931485723	Cabrón chiflado.
28463321	¡Es demasiado buena para ti!
1315404468	Ya, ya. Divertíos...
296351444	Oh, cariño. No merece la pena, créeme.
1992956647	Ah, no, ni hablar.
188061436	Solo está jugando contigo.
1053889121	No te dejes engatusar.
1325703382	El día ya se acaba...
619297348	Ya está la espalda fastidiándome...
729797723	Ojalá pudiera dormir más... 
2138758058	Todo tranquilo.
1580623648	Todo bien por aquí.
2003677178	Maldito picor.
1687457749	Me aburro.
28224620	Necesito zapatos nuevos.
1899299288	Muy bien...
464289324	Porras. Casi se me olvida...
363956283	...
599156473	...
1420386326	...
859762540	...
2038419615	...
1115716585	...
1120847713	...
579542080	...
1752477208	...
283706930	...
1396073629	¡Salud!
840476864	¡Je, pa' dentro!
584709926	¡Hasta el fondo!
775874072	¡A mi salud!
1936459737	Frank está de buen humor.
1012301273	¿Cuándo nos vamos?
1139859870	Malditos bandidos...
1997102153	¡No me pillaréis!
465437588	Espero que la cosa siga tranquila...
905926198	Se está haciendo tarde...
585802436	Tch... Estos ricos...
1186357806	Es el día de la boda.
1821853543	El alcalde ha muerto...
1662303859	El asesino sigue suelto.
337962660	Maldita lluvia.
2077189993	¡...! Pedazo de rancho.
1399324926	El turno ya casi ha terminado...
1976109245	Ja... Qué frío pega aquí...
658994837	Tenemos que quedarnos aquí.
999022320	Argh... Las manos heladas.
309210941	Debo estar alerta.
2110497741	Frank está enfadado.
38631796	Jo, qué noche.
1005387535	Malditos forasteros.
456942412	Ya van tres este mes.
257248617	Je, la chica me gusta.
513018954	Ah, Nueva Orleans.
1726806938	Me encanta la noche.
874532731	Tengo que salir de aquí.
1649831488	No puedes hacerme esto.
2015404106	Estoy calada hasta los huesos.
1704600156	Algo pasa.
1696809433	Estoy agotada.
114095251	No aguantaré mucho más...
149333271	¿Qué quieren todos esos?
13935342	Malditos forasteros.
764603441	La hostia, qué calor.
1828095554	Mira cuánta gente bien.
504871116	Todo va según lo programado.
404924154	Esto es vida.
870224807	Como en los viejos tiempos.
814754320	¿Cómo va eso?
647686182	Todo bien.
1237125489	Hola.
1583263944	Hola.
695468909	¿Cómo llevas la cosa?
143632231	Voy bien.
2043360240	¿Algo va mal?
1569125277	No es nada.
1334804824	¿Tienes un cigarrillo?
1760183324	Lo siento. 
414070090	¿Te vienes luego a echar un trago?
421142466	Claro que sí.
1865588823	¿Algún problema?
793717695	Nah, nada.
836637711	¿Una partidita de póquer luego?
571639356	¿Por qué no?
715152438	¿Cómo ha ido?
203221805	... No preguntes.
1998810944	¿Cuándo nos vamos?
1658273459	No sé. Pronto.
1859171146	Eh, ¿dónde está el whisky?
1093194854	Ayer se acabó.
1974983804	¿Quién nos va a ayudar?
1972223928	Habrá que esperar.
456170218	Odio los bandidos.
968900901	Pues anda que yo...
900044987	¿Algún problema con los trabajadores?
1401345004	No más de lo habitual.
1564864007	¿Estás bien?
1663811552	Me las arreglaré.
522896107	¿Cómo va eso?
1577875827	Casi a punto para la boda.
384578159	¿Has visto el vestido de la novia?
1787157100	Sí. Parece caro.
697186087	¿Has visto algo?
2120873238	No, y tampoco quiero.
781830452	El alcalde Higgins, muerto.
834529438	Qué tragedia.
1718376515	Un señor rancho, ¿eh?
998231926	El más grande que yo haya visto.
874940981	Tenía que llover, ¿no?
945075548	Odio la lluvia.
1873570525	¿Hace frío?
742572414	Creo que me estoy resfriando.
710386254	¿Te has enterado de lo de Flagstone?
205219891	Sí. Los habitantes están nerviosos.
1666170682	¿Crees que iba solo?
268694333	Vete a saber. Ten cuidado.
1548456137	¿Has visto a ese tío?
1385877758	Sí. Maldito cazarrecompensas.
1648383777	¿Tienes idea de lo que ocurre?
688417624	Yo digo que son las brujas del pantano.
1934889879	¿Crees que es cierto? ¿El verdadero diablo?
354422264	No quiero ni pensarlo.
1938581895	¿Crees que nos lo podemos montar con la chica?
1048254329	Si lo intentas, el jefe te rajará.
951866929	¿Por qué tardas tanto?
1717911467	Aún hay algunos rezagados.
2008161612	Una noche espléndida, ¿eh?
396823285	Sí.
1819882843	¿Has oído quién viene?
1568864476	Sí. Será digno de verse.
329787197	Tenemos que salir de aquí.
549501391	Aún no.
1869817065	¿Cómo salimos?
1972569024	Paciencia.
1436464429	¿Qué es ese barco que ha venido?
1399788681	Es de la Compañía DeVitt.
355923929	¿Por qué han cortado los caminos?
1219777739	Cosa de la compañía, supongo.
60157860	Apenas me tengo en pie.
1393407182	Pues ya somos dos.
2076908451	No puedo.
43880783	Vamos, sé fuerte.
1391163337	¿Qué hacen esos aquí?
137736140	Fuga en la mina.
1889947113	Están muy inquietos.
1558147933	Los hombres a los que persiguen son peligrosos.
1175262044	¿Todo va según lo programado?
507705795	Más o menos.
1074087586	¿Viste lo que pasó con Frank?
300100531	Que no te oiga el Sr. DeVitt.
1054134165	¿Crees que vendrán?
1491586680	Frank dice que sí.
1798229286	Me recuerda a los buenos tiempos.
230845775	Sí, y sigue haciendo un calor de la hostia.
1552657520	Esto va a acabar mal, te lo digo yo.
1057442044	Sí, ya me he enterado.
790946530	Que se encarguen los profesionales.
1499609338	Así me gusta.
344865819	No se lo digas a nadie, ¿eh?
659828860	¿Y el otro qué?
1869964673	A la larga dará igual.
472808940	Escucha un momento.
285958914	Ya, pero ¿ahora qué?
2089103290	No te preocupes, no es la primera vez.
1978903148	Creo que no te sigo.
1730064588	No puedo creer que me lo haya perdido.
623917837	Ahí está la diferencia.
149023944	Je, je, te lo dije.
2134446096	Eso no puede ser verdad, ¿no?
164172599	Ya puedes creértelo.
605835899	Ya, pero eso no es ninguna novedad.
334581915	Aquí se oye de todo.
2128479296	Supongo que los tiempos están cambiando.
1451790603	Bueno, ¿dónde estaba?
804274874	Se me ha ido el santo el cielo... Ah, sí.
541968187	Como iba diciendo...
1880376000	Bueno, ¿dónde estábamos...?
2066633555	Volviendo al tema...
1186386859	¡Espera, eso no está bien!
588860568	Eh, ¿qué haces?
1358040690	¿Quieres parar ya, por favor?
978125345	¡Vale ya!
2061818366	Mira que eres raro.
94758300	¿Te portas así de raro a propósito?
746061915	¿Qué hacéis aquí?
2083785457	No deberías estar aquí.
101008449	¡Más vale que no te vean!
1907212783	...
519537571	...
341264829	...
1363763145	...
713536592	...
171145234	...
1014790765	¡Ayuda!
989977957	¡Dios del cielo!
1269945565	¡Oh, Dios!
677144367	¡Aaaaah!
1562152587	¡Ayuda! ¡Ayuda!
122466952	¡Que alguien me ayude!
1161755543	¡Socorro! ¡Ayuda!
1129762839	¡Tengo que irme!
1661146369	¡No puedo quedarme aquí!
477408661	¡Deprisa!
1329407595	No muevas ni un músculo.
1758165406	¿Cómo es que siempre pasa esto?
1460125519	Es una situación lamentable.
2103353189	Debo refugiarme.
187080243	¡...!
2068650701	¡...!
740632478	¡...!
1086722675	¡...!
1722982146	¡...!
1137440209	...
475599583	...
2063756810	...
1108221364	...
765987961	...
618172634	...
1615995188	...
1046088900	...
1678847249	...
886141597	...
581570415	...
1022609927	...
1793926103	...
1747209937	...
1953454151	...
1619521810	¡...!
272755464	¡...!
1222996569	...
1481444871	...
926749492	¡Ha fallecido!
1032701597	¡Oh, Señor! ¡Está muerta!
644230811	¡Ha fallecido!
1339022726	¡Dios mío! ¡Está muerto!
679261598	¡Un cadáver! ¡Dios del cielo!
787111205	¡Asesinado a sangre fría!
137622328	Lo ha matado uno de los guardias.
128367548	Otro guardia le ha quitado la vida.
1878324855	La ha matado uno de los guardias.
322881014	Otro guardia le ha quitado la vida.
2079658181	Asesinado por un colega. Qué barbaridad.
943369970	Muerto. Obra de uno de sus camaradas.
2135308566	¡La virgen!
248698339	¿Es una broma?
1831569684	¡Dios bendito!
545198748	¿Quién ha pasado por aquí?
857644174	No recuerdo haber visto estas huellas.
1106319344	¿Quién dejó tan ominoso rastro?
1459099030	Huellas. ¿Cómo es que hablo solo sobre huellas?
1880829761	Maldición. Se ha ido la luz.
87931754	¡¿Otra vez con la luz?! Imbéciles.
1608821175	Por eso un caballero siempre lleva cerillas.
1774461724	Venga. ¡¿Otra vez con la luz?!
999288897	¡¿Q-qué rediantre...?!
155352666	¡Ah! ¿Qué lo habrá abatido?
811364465	¡Dios bendito! ¡Brujería!
1909954323	¡Te han poseído los demonios!
1946839457	¡Detente! ¡¿Cómo has podido?!
514973833	¡Basta, basta, basta! ¡No! ¡Te lo prohíbo!
1137108537	Eso parece ciertamente valioso.
6158985	¿Quién dejaría aquí algo así?
1584664409	No recuerdo haber visto esto antes.
1713307810	Sería una pena dejar eso ahí.
233173682	Ya tienes un nuevo propietario.
396470098	Reivindicaré mi derecho.
568656315	Creo que se imponen unas rondas en el club.
1663095007	Qué suerte.
970560449	Hoy me sonríe la fortuna.
1460883400	¿Está dormida?
122785398	¿Qué está haciendo?
457095152	¿Está dormido?
1436574620	¿Qué está haciendo?
8500268	¡Eh! ¿A ti qué te pasa?
409849873	Haraganeando, ¿eh?
402594879	¡La han atado!
486328269	¡La han sometido!
1953815265	¡Lo han atado!
986719040	¡Lo han sometido!
2125364244	¡Lo han atado bien!
1504364934	¿Quién lo ha dejado en tan lamentable estado?
491194207	¿Dónde está?
1513173482	¿Adónde ha ido?
2117085605	Estoy seguro de que antes estuvo aquí.
1773818681	¿Adónde ha ido?
1830459840	¿Dónde se ha ido?
173132338	Estaba aquí ahora mismo...
765323237	Parece que mi compañía ha desaparecido.
641896524	Por lo visto me están haciendo esperar.
2010722541	¡Eh! ¿Por qué esa tardanza?
1085219086	Vamos, amigo. Despierte.
1490703397	Despierte, ¿quiere?
755917233	¿Se encuentra bien?
1719937859	¿Qué malvado le ha hecho esto?
50158868	Deja que me encargue yo de ti.
741682702	Mmm, ¿qué?
356275362	Qué ruido tan peculiar.
1743464943	¿Qué ha sido eso?
465000023	¡Quienquiera que sea el que haga esto, que salga!
242097202	¡Sí, sí, muy entretenido!
1451448039	¡Ya es suficiente!
2145582387	¿De dónde ha salido eso?
1453655046	¡Disparos! ¡Dios bendito!
95334163	¿Son hostiles?
1590317857	Habría jurado...
305141883	¡Le he oído! ¡Salga!
2107783367	¿Hay alguien aquí?
729587925	¡Basta ya!
903584911	Le pido que lo deje ya.
1008129282	Basta de tonterías.
1545574847	¿Qué puñetas ha sido eso?
1254126773	¿Estaré perdiendo la cabeza?
1415842393	¡Ah! Esto... ¿Qué?
731676266	¿Qué estoy haciendo?
1189760960	Da igual.
794351717	Es ridículo.
374260894	¿Qué ocurre aquí?
1329839495	¿Hay alguien aquí?
796553630	¿Hay alguien? ¡Muéstrate!
1866029801	Como broma ya no tiene gracia.
2053674476	No estoy de humor para juegos.
1831166710	Nada. Oh, en fin.
845398419	Aquí no hay nada que hacer.
1780584176	Nada. Volvamos, pues.
674709935	Tengo cosas mejores que hacer.
1437730057	Qué pérdida de tiempo...
1299942279	No voy a ir hasta ahí.
1640465420	No estoy dispuesto a ir hasta allí.
993004793	Está demasiado apartado.
1909611695	No voy a entrar ahí.
419538965	Preferiría quedarme fuera.
1978126007	Ahora no puedo entrar.
1589210863	No voy a salir ahí.
1759463777	Preferiría quedarme dentro.
743744918	Ahora mismo no puedo salir.
660432505	No hay forma de ir ahí.
961922039	Demasiada molestia.
551665224	¿Ahí? Ja, qué gracioso.
1744452721	Se habrá ido por ahí.
2083614504	Tal vez haya tenido que aliviarse.
982159749	Ya me han vuelto a plantar.
12769101	¡Ahí estás! ¡Me tenías muy preocupado!
1954035693	¿Tienes que alejarte de esta manera?
60906486	¡Dios bendito! ¡Me has dado un buen susto!
1423657536	¡Caramba! 
327776189	Maldición.
1925088417	Esto es horrible.
984475121	Esto no puede estar pasando.
313642094	Dios todopoderoso.
275979261	Horrible. Simplemente horrible.
1813860401	Trágico. Trágico de veras
712452653	Esto me producirá pesadillas.
1161255884	Ya no se puede hacer nada.
949255623	...
1737328150	...
852159899	...
243001039	...
1125694014	...
1447372525	...
564010453	...
1979784091	...
595748952	...
110181854	...
1376090950	...
1770120510	...
1086118986	...
256449616	...
1664284039	...
1284458626	...
1058949184	...
1842569723	...
934848180	...
1820752068	Au...
654885450	Oh, Dios, mi cabeza...
1304715791	¿Qué...? ¿Quién...?
554121962	Mmm...
1817559867	Un momento...
1733565541	¿Qué es eso?
1461059046	Algo...
2086844794	¿Qué cuernos...?
1617325257	Qué raro...
1409678172	Curioso...
1863693078	Esto...
780393761	¿Eso es...?
449465132	¿Qué...?
135496765	Mmm...
212940520	Mmm...
1353435356	¡Hola, pequeñín!
1455191422	Caray, qué delgadito estás.
1192749352	Je. ¿Tú no traes mala suerte?
2036143995	¡Ja! Cazando ratones, supongo.
1468255639	Vete, pues.
1034851657	Buena caza.
1703248832	Qué cosa más mona.
2464468	Ve a hacer algo útil.
940704528	Dios todopoderoso.
2041903841	... ¡Sí, sí, muy gracioso!
1013885473	... ¡Informaré de esto!
1160396719	...
2005188849	...
1355211765	...
1190626187	Qué sensación tan inusual...
753234891	¿Qué está ocurriendo...?
323358817	Je, je... Je, je, je... 
803271171	Voces en mi cabeza...
1285987871	Susurros secretos...
355544448	Escuchar... Debo escuchar...
1945208992	Estoy pensando... No debo pensar.
1996631365	Ooooh, todo va bien...
1373923911	El camino está despejado...
1877798811	Hay alguien más...
2020855618	Di mi nombre...
2143066449	No puedo pensar... 
1229474883	Miedo...
157080375	Qué miedo...
1920479725	¡Ayuda! 
1176032343	Necesito ayuda...
1112030116	Alguien... Quien sea...
1789055741	Cómo no...
8187974	Voy.
1927538475	Por supuesto...
170354041	Oh, sí.
1119862568	Sin duda.
914398523	Sí.
1954559353	Sííí.
1162118041	M-me pondré a ello.
1856470902	Cómo tú quieras.
203133843	De acuerdo.
991019008	Mmm... Cómo...
129189134	Dónde... Cómo...
1108965329	No... No sé...
1489422814	No... No, no...
616050389	No... No veo...
1370406774	Así, ¿no?
20413260	Ya está...
847288929	Sí, hecho...
2080120170	Tal que así...
860538326	¡Oh, no!
1229045994	¡No, por favor!
1591647283	¡Dios bendito!
759251794	¡Aaaaah!
1362344387	¡Ayuda! ¡Ayuda!
880638309	¡Que alguien me ayude!
1836810436	¡Ayuda! ¡Por favor!
2034073816	...
1295577302	...
1353001600	...
1181454967	...
779104460	E-espera, ¿qué ha pasado?
971720853	Oh... Qué cosa más rara...
1723270020	Esto... ¿Cómo he llegado yo aquí?
402079180	Mmm... ¿Qué ha pasado?
676940050	¿En qué puedo ayudarla, señorita?
1186460298	Je, je, ¿qué puedo hacer por ti?
861102406	Por supuesto, ¿en qué puedo ayudar?
1141318838	Vaya, hola.
824800852	Lo que usted necesite, señorita.
649410607	Creo que tengo lo que necesita.
714406862	Te escucho, te escucho.
1011550010	Lo entiendo, señorita.
1029697491	Lo que usted diga, señorita.
2065720619	Ha sido un placer hablar contigo.
371288205	Espero que volvamos a vernos.
423989109	Cuídese, señorita.
176636953	Que pase un buen día, señorita.
666116690	¿Vincent?
620177203	Ah, nuestro ilustre anfitrión.
1773348926	Claro, Vincent.
1197346772	Me alegra verte, Vincent.
507457676	Muy interesante.
1835290209	Las cosas que sabes.
252398187	Fascinante.
1044338628	Tú sí que sabes.
1958405657	No olvides pasarte luego.
1474295767	Un placer, como siempre.
2087685608	Haznos un hueco, Vincent.
310626590	Gracias a Dios que se ha ido...
1099090327	Muy bien.
2132538844	Oh, desde luego.
2013904438	Detrás de usted...
1057247755	Usted primero, señorita.
395322623	Un tipo afortunado.
1375284782	¡Míralo, él!
293810522	Un tipo con suerte.
999448240	Divertíos.
1600815268	Mierda, tengo que volver.
1266441876	Mis disculpas. Realmente no debería.
1683293557	Voy a ir volviendo ya.
698558229	¿Qué estoy haciendo? Disculpe, señorita.
2018920525	Otro día provechoso...
1946790958	A ver, qué otra cosa...
