English	English
941798258	Vamos dar uma volta pela memória. Vamos nos perguntar "e se...?" Uma última visão de Devil's cânion. Mais uma chance de redenção.
1265043144	Desta vez, duas figuras incompatíveis se aproximam. Um é o garoto, com facas na mão. O outro é o caçador, olhos atentos.
1996320184	Eles vieram aqui pela mesma razão a qual todos vieram. O homem que eles chamam de Frank está esperando na capela. Não há muito mais para ir.
2143700932	E num piscar de olhos, acabou. O homem que eles chamam de Frank está morto na areia. O garoto é vitorioso, ele vingou o pai.
1393836394	McCoy
357533009	McCoy está severamente despreparado para a missão. Ele não vai ajudar em nada. Tire-o daqui.
1989532365	Cooper só pode matar
503346124	Cooper só pode matar, nada mais
43397628	O agente Trotter e o agente Mare estão esperando do lado de fora.
1466265946	Ajudamos o homem rabugento a chegar a um dos cavalos. Então ele estará salvo.
246912015	Nesse mesmo dia, à tarde – Outskirts of Las Piedras, Novo México
1311511664	O aguilhão da traição. O cheiro de pólvora. Sangue vermelho sobre lençóis brancos. Muitas vertentes do destino cruzaram-se neste lugar. Hoje não será exceção.
209249049	Parece que a senhorita O'Hara foi presa no altar novamente. A cerimônia já começou. Assim que o padre chegar, seu destino será selado.
2023952286	Lá vai a empregada para deixar o padre entrar.
1832990057	Elimine-a antes que chegue a porta, ou você perderá este jogo antes de iniciá-lo.
198341473	Quando ela estiver fora de cena, você terá tempo para um pouco mais de... travessuras.
930974379	He, he, he, bem feito. Este casamento foi um show e tanto. Meus clientes estão satisfeitos.
2028174834	Ajude Hector
715241689	Hector desmaiou atrás do galpão. Ajudem-no.
713777658	Pegue o Ancinho
620990049	Bianca está de volta a taberna. Coloque o ancinho no lugar.
850822448	Retire os guarda-costas
146015503	Remova os guarda-costas antes de lidar com o padre.
979359827	Mova o padre para o tapete
1988023699	Aqueles que estão livres do pecado pisarão neste tapete.
1643332515	Latir no prefeito Higgins
2075901764	Use o cachorro para assustar Higgins e ajudar Kate.
61752883	Dardos do controle mental
1539062903	Se você estiver sem dardos, pode recarregá-los aqui.
1482292128	Dificuldade:
1857979904	Cancelar seleção de habilidade
373187324	O cachorro
1497618588	O fiel caçador Hector foi capturado pela quadrilha. Você pode libertá-lo, se quiser.
92931021	Leve apenas um bom tiro. É isso? Vamos descobrir juntos. Tenha certeza de que estarei assistindo
632606750	Um dos seus alvos de missão morreu.
1173441287	Você não pode completar o objetivo da missão.
918151150	Você não pode usar seu Rifle aqui, amigo. Volte para os andares superiores.
908928645	Disfarce
1915489141	Um dos alvos tem um disfarce para Kate.
424335212	CASA DEVITT – PERTO DA FRONTEIRA MEXICANA
1268195084	ÚLTIMA PARADA ANTES Nova Orleans – BATON ROUGE
1991332465	Nova Orleans – ARMAZÉM DEVITT
853251353	Na tarde do mesmo dia – Nova Orleans French Quarter, Louisiana
1092576883	De manhã cedo – Nova Orleans French Quarter, Louisiana
1818463186	Mais tarde – Antiga estação de correios, Novo México
1079064569	Algumas horas depois – Antiga estação de correios, Novo México
792045766	Soltar dinheiro
281411138	Coloque dinheiro no chão. O primeiro inimigo a detectá-lo chegará a ele.
1132826674	Mate os guardas ({0} de 130)
1493494475	Use o vagão metralhadora para matar os guardas. Os guardas de alarme também contam.
1168131817	Nishi the Kid
491273455	Mate todos ({0} de 42)
762640522	Elimine todos os bandidos do mapa sem disparar o alarme.
69930805	Você coletou um pedaço de papel. Não é uma carta, mas um pequeno desenho. Uma moeda, uma estatueta estranha e um pequeno chifre. Eles formam um triângulo. No centro, uma representação assustadora de uma figura demoníaca. Dá a impressão de que o olhar dele perfura sua alma.
203047558	De repente, você ouve as ondas quebrando no porto novamente. Você não sabe há quanto tempo olha o desenho. Com indignação, você a separa e joga as peças no chão. Tudo o que resta é uma sensação nauseante no estômago. O que quer que esteja acontecendo aqui, você deve encerrá-lo.
1137129970	Talvez depois disso ele finalmente nos mostre alguma gratidão.
634434383	Miau!
1902114823	Woof!
1892989799	Cluck!!
512141532	Penetras do casamento 
1263987843	Tire uma foto de Isabelle, Kate e Hector juntos.
938960282	Compilei uma lista de tarefas que gostaria que você completasse, para tornar este casamento um pouco mais divertido.
1328164241	Depois de concluí-los, siga para a saída. Não se esqueça de trazer Miss O'Hara e o Sr. Hector.
1335044884	Declare sua objeção a esta união. Jogue o casamento em desordem. Livre Miss O'Hara de seu destino. Meus clientes estão assistindo.
1052796875	Pare a empregada
1094447841	Se a empregada chegar ao portão, você perde. Pare ela.
927424895	Saída triunfal
1138082586	Saia com Kate, Hector e Isabelle.
2042547070	Você não pode carregar corpos
766791953	Nem os animais nem o homem rabugento podem carregar corpos.
1740536024	Ruídos de controle mental
1001479374	Civis e animais controlados pela mente podem fazer barulho.
476829014	Ah, sim, Eagle Falls. Um monumento ao constante avanço do progresso. Da última vez, foi o cenário de sua estreia explosiva. Hoje, no entanto, será preciso um pouco mais de sutileza.
1908461359	Mova-se discretamente. Entregue a mercadoria. Que os guardas não descobrem nada. E não se esqueça: meus clientes estão assistindo.
1656235817	Uma foto para colocar na lareira.
756017590	He, he, he, ela não é tão livre do pecado, afinal.
808588487	Você matou Higgins.
1614880222	A empregada deixou o padre entrar.
1126697719	Acorde Hector
1464823219	Hector está dormindo profundamente. Você precisará de um barulho alto para acordá-lo.
243827083	Cuide do padre Maynard
1937238544	Vamos testar o quão livre de pecado esse padre realmente é.
987448738	De qualquer forma, seus objetivos hoje serão três homens simples. Irmãos, de fato. Pode-se até dizer que eles são exatamente iguais.
638189593	Meus clientes querem que você os leve ao banco e os coloque dentro dos caixões. O problema é que você terá que encontrá-los primeiro.
1719544610	Dê uma olhada neste homem. Suas roupas, cabelos, pele. Ele se parece exatamente com seus alvos. Use isso para encontrar seus alvos.
851475634	Meus clientes estão assistindo. Dê a eles um show.
20331815	Faça o julgamento de cima. Envie-os para o outro mundo. Meus clientes estão te observando.
468356500	Eles não facilitam. As coisas ficam complicadas. Frank tem muitos homens, mas restam apenas dois.
1500960987	O caçador olha para o garoto, que tem as facas nas mãos. Você já viu o garoto atirar facas mil vezes. O garoto não vai falhar novamente.
660965238	O caçador tem a arma pronta. Ele viu o garoto machucado uma vez. Você não permitirá que isso aconteça novamente.
286197728	Eles estão a meio caminho da capela. Ainda há um caminho. Quantos o garoto já matou? Tente não pensar nisso.
2014509736	O garoto age como se nada estivesse errado, mas seus joelhos estão tremendo. E se desta vez você não estiver pronto? Continue indo apesar de tudo.
1647658802	O garoto olha para as mãos. Ele os lavou com sangue. Pelo menos há paz em seu coração, ou assim ele espera.
1714075236	Talvez fosse melhor assim. Mas a realidade tem o hábito de tomar o seu tempo. Nós dois sabemos que as coisas não são assim. O sonho de um garoto sempre será uma fantasia.
329926232	Foi um presente estranho. Obrigado por me dar esse gosto. Acho que nossos negócios terminam aqui, por enquanto.
1580131138	Se eu precisar de você novamente, eu o informarei. Até lá, tenha certeza de que meus clientes sempre estarão assistindo.
1314383496	Amigáveis
18280962	O Barão espera nas sombras. Ele entrará em contato com você quando for a hora certa./nEste modo será desbloqueado em uma atualização de conteúdo gratuita, em breve.
1530504659	O Barão espera nas sombras. Ele entrará em contato com você quando for a hora certa./nSe você o impressionar, ele poderá oferecer mais desafios no futuro.
212300745	Atualização gratuita de conteúdo
1416198937	Novas missões de desafio foram adicionadas. Você vai responder ao convite do barão?
1184618820	Novas missões de desafio foram adicionadas. Progrida ainda mais na história para desbloqueá-los.
522358041	Exército de uma mulher
495027837	Isabelle está comprando suprimentos em uma loja de fito terapeutas, quando descobre um envelope lacrado nas prateleiras. O nome dela está escrito./n/n"Minha querida Isabelle. Faz um tempo desde que trabalhamos juntos pela última vez. Meus clientes têm uma tarefa muito simples para você. É melhor não os deixar esperando. Quando o dono volta da sala dos fundos com as ervas que ela havia pedido, Isabelle já havia saindo pela porta.
394270854	O Barão convocou Isabelle para Vale Byers para uma demonstração especial. Outro trem está sendo atacado por bandidos, e a tarefa de Isabelle é eliminar todos eles. Cada um. Simples assim.
1607897920	Missão do Voodoo sem titulo
1032735083	Você está visitando uma biblioteca pública em busca de novo material de leitura. Você pega um livro aleatório da seção de romance e o abre. Lá dentro, você encontra uma carta com um selo que você conhece: vejo que você está interessado em amor verdadeiro. Sua presença é urgentemente necessária no casamento do prefeito Higgins. Não se atrase./n/nVocê pergunta se alguém pegou emprestado o livro recentemente, mas eles respondem que o livro chegou ontem.
1482246535	Você entrou furtivamente na propriedade do prefeito Higgins, onde Kate está prestes a se casar contra sua vontade. O Barão elaborou uma lista de tarefas, que você deverá concluir para impedir o casamento.
1089068432	Transporte público
316216979	Você está aproveitando a viagem confortavelmente no compartimento de trens e acabou de tomar o café da manhã. Quando você abre o jornal de hoje, um envelope com o selo do Barão cai no chão./n/n “Espero que você esteja gostando dos luxos do transporte moderno. Não se preocupe, seu próximo desafio não está longe. Ele pega você no caminho. ”/n/nVocê pergunta sobre o garçom que trouxe o jornal para você, mas aparentemente ninguém o conhece.
1291436241	O Barão enviou você para Eagle Falls para seu último desafio. Você recebeu permissão para acessar a instalação, o que significa que os guardas não atirarão em você ao vê-lo, a menos que você aja com suspeita. O problema é que você precisa arrastar dois corpos para um vagão de trem próximo.
994286661	O clube de resgate
928595687	A gata Stella, está seguindo Isabelle por uma movimentada rua do mercado. De repente, ela percebe um cachorro e uma galinha de pé um ao lado do outro, observando-a de longe./n/nEla para de seguir e olha para eles. Eles deram os sinais, mensagens secretas de paz e urgência, entregues em odor e linguagem corporal. Algo deu errado. Eles precisam dela./n/nQuando Isabelle percebe que Stella se foi, ela já está a caminho do pântano.
1183930706	A gata Stella e seus aliados, foram ao Ninho da Rainha para resgatar Doc McCoy. Eles devem garantir uma chave para sua jaula, libertá-lo e acompanhá-lo até um cavalo próximo para que ele possa escapar. Vamos torcer para que ele colabore com seus... socorristas incomuns.
1378373304	O diabo está nos detalhes
1091804704	Você acorda de repente, seus lençóis úmidos de suor. Fortes chuvas contra a janela do seu quarto de hotel. Sua cabeça está latejando. Algo está errado./n/nUma sombra está em um banquinho ao lado da porta. Um homem, vestido com um terno fino, suas cores profundas silenciadas pela falta de luz, quase indistinguíveis da escuridão de sua pele. Você se lembra dele sorrindo da última vez que se conheceu. Ele não está sorrindo agora./n/n"Algo ruim chegou a Nova Orleans, amigo ", você ouve sua voz esfumaçada dizer. "Meus clientes não podem interferir, e nem eu. Contamos com sua experiência."/n/nSeus olhos são incrivelmente brilhantes. Você tenta encontrá-los e consegue por alguns breves segundos, mas depois desvia o olhar. Quando seus olhos voltam para o banquinho, o homem se foi.
383410664	Três pessoas foram assassinadas em Nova Orleans hoje à noite. Algo de outro mundo está acontecendo aqui. Investigue os assassinatos, encontre o culpado e expulse-os desta terra.
1348258499	Contato!
977386753	Você tem cavalgado pelo deserto há dias. Suas roupas estão empoeiradas, seu estômago roncando. O cozinheiro da estação de correios serve um grande prato de feijões e pão. Vem uma carta junto, com o selo do Barão./n/n "Você fez uma boa jornada, amigo. Fico contente em vê-lo aqui inteiro. Que tal um pouco de diversão enquanto você está aqui. Apenas um pouco de diversão inofensiva. Acho que você  mereceu."/n/nQuando você pergunta ao cozinheiro quem trouxe esta carta, ele apenas dá uma risada mal-humorada antes de deixar os feijões com você.
535138508	O Barão enviou você de volta à mina de ouro DeVitt para o seu mais recente desafio. Um dispositivo especial foi preparado para você, uma vagoneta que pode se transformar em uma metralhadora. Perplexo, certamente, mas isso nunca parou o Barão. Ele encarregou você de limpar o mapa dos inimigos. Deve ser divertido, sim?
171688385	Por mais algumas balas
658505006	Você anda por um cemitério no meio do nada. O vento da pradaria arrasta a fumaça do seu cigarro. Um dos túmulos está aberto e há uma carta para você no caixão. Lembrando memórias antigas? Que tal um pequeno desafio nesse meio tempo. Vamos ver que tipo de pessoa você é.”/n/nVocê levanta os olhos da carta e lê o nome da sepultura. Como você esperava, é seu. Você sorri, apaga o cigarro na lápide e joga a bunda no caixão.
