English	Anglais
453225355	Plus tard... Oui, plus tard.
1577539249	Ça devient fastidieux.
1852398044	Beaucoup trop cher, sans aucun doute.
1961188689	Je dois garder ça à l’esprit.
1017343242	Ah ! J’ai failli oublier...
940229683	...
1925386742	...
1340397718	...
701621120	...
609277026	...
1704211417	...
353465689	...
2071555800	...
1653360674	...
636145960	...
30709434	Santé !
1658540811	À notre bonne santé !
1470790383	Oyez, oyez !
967610991	À la bonne vôtre, mes amis !
782589311	Frank est décidément de bonne humeur.
57085310	Quand partons-nous ?
1688770861	Odieux bandits...
659892002	Ils ne me prendront pas, moi !
1236935	Espérons que tout reste calme...
795989707	Il se fait tard...
1782436612	J’ai hâte d’être à la cérémonie.
1550155774	Quel merveilleux décor.
182336083	Notre cher cousin, mort.
1918570456	Il y a un tueur qui rôde.
638228143	Maudite pluie.
295492585	Un ranch de belle taille...
1324786057	Inacceptable. Nous allons manquer le mariage !
1951713450	Ça fait des jours que nous sommes ici !
261253294	Je vais me plaindre officiellement !
280742776	Je suis transie par le froid ! C’est une honte !
1068511834	Je vais monter la garde.
2067887538	Frank a bien mauvais caractère.
410397557	Quel épouvantable raffut, la nuit dernière.
1229775573	Ces maudits étrangers...
1786729789	On a de la chance. C’est la troisième livraison ce mois-ci.
658494238	La fille nous rapportera une jolie somme.
1290257057	La nuit a été bien remplie à La Nouvelle-Orléans.
1184606581	J’adore la ville, la nuit.
1097770410	Il faut que je sorte d’ici.
1160507109	C’est une erreur.
2127308551	Ugh... Je suis trempée.
1181972112	Doux Jésus, que se passe-t-il...?
1207670221	Tellement fatiguée...
140417925	J’ai vraiment besoin de m’allonger...
2052132623	Que viennent faire les hommes de la Compagnie ici ?
734917050	Leurs têtes ne me reviennent pas.
186294582	Une chaude journée dans le désert.
1007284668	Quelle soirée spectaculaire.
730209391	Vincent s’est surpassé.
1760518251	Ça, c’est la belle vie.
907284283	Comme au bon vieux temps.
1954457527	Comment se passe ta journée ?
429279556	Je ne peux pas me plaindre.
403000237	Bonjour.
1846004557	Bonjour.
7733384	Comment vas-tu ?
1535306321	Je vais bien. Et toi ?
923335378	Est-ce que quelque chose ne va pas ?
561936083	Oh, ce n’est rien.
1598338893	Excuse-moi, pourrais-je t’emprunter du tabac ?
1042228625	Désolé, je ne peux pas t’aider.
998181370	Et si nous allions boire un verre tout à l’heure ?
1949789269	Avec plaisir.
1554566593	Des ennuis ?
210397664	Non, fort heureusement.
1695715331	Tu serais partant pour une partie de poker, tout à l’heure ?
1892589894	Quelle question !
576168993	Comment ça s’est passé ?
2147364375	C’était un jeu d’enfant.
1220917553	Quand partons-nous ?
843663462	Je n’en suis pas sûr. Prochainement.
659402639	Hé, où est le whiskey ?
506731499	On a fini la dernière bouteille hier.
2087867666	Tu crois qu’ils vont nous envoyer de l’aide ?
491522944	Nous le saurons bien assez tôt.
991875847	Je méprise les bandits.
945648983	Je suis bien de ton avis.
770265890	Les hommes de la Compagnie nous causent-ils des ennuis ?
1059918480	Pas plus que d’habitude.
1119741147	Tu vas bien, mon ami ?
2005417954	Ne t’inquiète pas, je m’en sortirai.
1530696088	Je suis tellement content pour lui.
1896159954	Notre cher cousin se marie enfin.
2138345405	Tu as vu la robe de la mariée ?
395131905	Oh oui. Tout ce qu’il y a de meilleur pour notre cousin.
1255898381	Tu as vu ce qu’il s’est passé ?
537931171	J’aimerais bien. A-t-on retrouvé un corps ?
1094849248	Tant pis pour notre cher cousin.
561802132	Je ne l’appréciais pas, de toute façon.
271065096	C’est un ranch de belle taille.
122050469	J’en ai vu de plus grands...
1779884202	Faut-il vraiment qu’il pleuve ce soir ?
277975513	Allons, tu n’es pas en paille, que je sache.
1330214847	Quel froid de canard !
1804844047	Je vais attraper la mort !
1680920523	Tu as entendu les nouvelles de Flagstone ?
1068000334	Et alors ? Nous allons manquer le mariage !
944483258	Tu crois qu’il était seul ?
1766129879	Ce n’est pas sûr. Reste sur tes gardes.
1854907898	Tu as vu l’homme ?
876676388	En effet. Un maudit chasseur de primes.
742465346	As-tu la moindre idée de ce qu’il se passe ?
1130272016	Je parie que c’est l’œuvre de sorcières des marécages.
2105042420	Tu crois que c’est la vérité ? Le Diable, en personne ?
845140358	J’aime autant ne pas y penser.
855641018	Je débaucherais volontiers la jeune fille...
2038972020	Ça ne plairait pas au patron.
1791990369	Qu’est-ce qui demande tout ce temps ?
1904951934	Quelques personnes sont encore à la traîne.
1727604312	Quelle belle nuit, n’est-ce pas ?
1441520069	Sans aucun doute.
102311604	Tu as entendu parler de qui sera là ?
1005990359	En effet. Ça va être un sacré spectacle.
1778946503	Nous devons nous évader de cet endroit.
1200978396	Le plus sage est d’attendre patiemment.
232424106	Comment allons-nous sortir d’ici ?
1238309353	Patience.
743014583	Tu as vu ce bateau qui est arrivé ?
1534779148	Il appartient à DeVitt.
1299584755	Pourquoi barreraient-ils les routes ?
1240713191	Ce sont certainement les affaires de la Compagnie, je suppose.
901565422	Je n’ai même plus la force de tenir debout.
1418076256	Je ne suis guère mieux, mon ami.
620911853	Je n’en peux plus.
867395614	Sois fort, mon ami.
1881750636	Que font-ils ici ?
1284010605	Il y a eu une évasion à la mine.
148687909	Ils ont l’air à cran...
1616648104	Ils traquent de dangereux individus.
1144457094	Passes-tu une bonne soirée ?
1196313950	Comment pourrais-je faire autrement ?
1587676867	Vincent a l’air quelque peu à cran.
1643949158	Oh, tu te fais des idées.
806214391	Tu crois qu’ils vont venir ?
1293344806	Je fais confiance à l’instinct de Frank.
515854775	Ça me rappelle le bon vieux temps.
2098670320	Et cette bonne vieille chaleur, aussi.
1765507380	Je te le dis, ça ne se terminera pas bien.
562162167	Oui, j’ai entendu parler de ça.
1073260008	Tu devrais laisser cela aux professionnels.
2054331313	C’est exactement ce que je te dis.
84928980	N’en parle à personne, compris ?
1965305206	Et l’autre, alors ?
252449846	Ça n’aura aucune importance, à long terme.
1001318888	Écoute-moi, juste un instant.
993942892	Très bien, mais que fait-on maintenant ?
1899894936	Ne t’inquiète pas, j’ai déjà connu ça.
448934298	Je suis pas certain de te suivre...
1236928875	Je n’arrive pas à croire que j’ai raté ça.
1477876591	Et c’est ça qui fait la différence, tout simplement.
1817297803	Je te l’avais bien dit, n’est-ce pas ?
936941692	Ce n’est quand même pas vrai, si ?
1673973709	Crois-moi sur parole...
1261649749	Ce n’est certainement rien de nouveau.
1195829652	On entend tout et n’importe quoi, dernièrement.
639909000	J’ai la sensation que les temps changent.
1834783339	Je l’apprends, en tout cas.
2018335622	Alors, où en étais-je ?
1166500983	J’ai perdu le fil... Ah, oui.
1465055266	Alors, comme je disais...
985567019	Bon, où en étions-nous...?
462550873	Et pour revenir à ce que je disais...
860014485	Arrêtez ! Que faites-vous, enfin ?!
1904139271	Qu’est-ce que vous faites là ?
1130226246	Vous voulez bien arrêter ça, s’il vous plaît ?!
1060555275	Je vois ce que vous mijotez...
211896578	Quel drôle de personnage vous faites.
836339868	Vous le faites exprès, d’être si bizarre ?
14948735	Qu’est-ce que vous faites là, enfin ?
528246676	Vous ne devriez vraiment pas être ici !
1982206999	Je vous souhaite que les gardes ne vous voient pas !
1389033116	...
1430088976	...
1646123408	...
1390038058	...
1909370950	...
328384749	...
1236964701	Sons de sauvegarde/chargement
750239754	Active les effets sonores de sauvegarde et de chargement de la partie.
1544087171	Affichage en surbrillance du contenu des caisses
622041107	Détermine si le contenu des caisses de munitions est visible lorsque la fonction d’affichage en surbrillance est active.
896927936	Jeter le corps
17267270	Jetez le corps (ou les corps) que vous portez.
821428773	Jeter la torche
588915567	Jetez la torche que vous portez.
2139804794	Rapportez l’argent à la banque.
266598463	Libérez Doc avant de réveiller les autres.
27082783	N’utilisez pas la porte à l’arrière de la banque.
1236382342	Éliminez {0} gardes.
1821780181	Pas-Bianca
620431163	Placez Pas-Bianca (un râteau). Assomme le premier ennemi qui marche dessus. Pas-Bianca doit être récupérée pour être réutilisée.
1139064368	Activer les sous-titres ?
430465293	Voulez-vous activer les sous-titres ? Vous pouvez configurer les paramètres des sous-titres de manière plus détaillée dans le menu Options.
1880366148	Terminé
2094026160	Nouveau !
1180352869	Qualité des champs de vision
539396311	Augmentez ou diminuez la qualité visuelle des champs de vision. Concerne principalement l’affichage des champs de vision sur les géométries complexes. Peut améliorer les performances. Les fonctionnalités du jeu ne sont pas affectées. 
1434484342	Échappez-vous
1300292726	Rejoignez-vous à la sortie et échappez-vous ensemble.
473075316	Lancer
2099011192	Sergent Cocotte
1065511466	Agent Boule de poils
538080267	Récupérez la clé
909577338	Prenez la clé de la cage au garde.
1113321471	Libérez l’homme grincheux
1778748410	Ils ont enfermé l’homme grincheux dans une cage. Faites-le sortir de là.
837906021	Atteignez un des chevaux
297038480	Aidez l’homme grincheux à monter sur l’un des chevaux, afin qu’il puisse s’échapper.
857259210	"Tu vois, le monde se divise en deux catégories, ceux qui ont un pistolet chargé et ceux qui creusent." Quelqu’un me l’a dit, il y a des années de ça. Je n’arrive jamais à me souvenir de son nom.
1826507205	Peu importe. Aujourd’hui, vous allez mettre ces paroles à l’épreuve. J’ai confisqué toutes vos armes, sauf vos fusils.
1568115959	Vous devez éliminer tous les gardes dans cet endroit. Croyez-moi, ce ne sera pas une partie de plaisir. Surveillez vos réserves de munitions et cherchez les caisses pour vous réapprovisionner.
188031238	Votre groupe est dispersé aux quatre coins de la carte ; vous regrouper serait une sage décision. Seul, vous n’arriverez pas à grand-chose.
1486647311	Montrez-moi ce que vous savez faire. Soyez victorieux, et vous vous serez montrés dignes de ces armes. Soyez vaincus, et vous creuserez. Dans tous les cas, mes clients vous regardent.
371961743	Tuez tout le monde ({0} sur 80)
1299833010	Utilisez vos armes pour éliminer tous les gardes sur la carte, y compris les gardes qui arrivent lorsque l’alerte est donnée.
1473429113	Caisse de munitions
971301613	Cherchez les caisses de munitions. Vous aurez besoin de balles supplémentaires.
2014096389	Monter sur le train
1517526124	Vous pourrez peut-être monter sur le toit du train. Si vous êtes assez rapide, bien entendu.
1320314897	Ha ! Bien joué, l’ami... bien joué. Manifestement, vous n’êtes pas du genre à creuser.
383490229	Agent Trotteur
1645958402	Nom réel : Tommy le Mustang. Loisirs préférés : donner des coups de pied aux humains pour de l’argent.
611707295	Agent Percheron
960993201	Nom réel : Ben l’Arabe-Barbe. Fait du yoga deux fois par jour. En pleine forme.
996063705	Deux victimes ont été secourues et réconfortées. Une autre vous attend au stand de tir...
1364223459	...Et la dernière, dans la carrière.
1635704326	Mes clients désirent que vous les ameniez au wagon de fret ouvert, dans la cour de stockage.
1249290176	Les gardes ont ordre de ne pas vous attaquer, sauf s’ils vous voient faire quelque chose de suspect, bien entendu... comme porter un corps.
955889983	Lancer
325248477	Amis animaux ! Notre compagnon humain s’est mis dans un sacré pétrin. Libérons-le !
905645659	D’abord, il va nous falloir une clé. Nous allons tuer le garde et la lui prendre. Ensuite, nous allons ouvrir la cage de l’homme grincheux.
2087849535	L’homme grincheux n’a pas d’équipement, et il est affaibli par la faim ; il ne peut donc pas faire grand-chose par lui-même.
261369455	Ah, la mine... où persistent les souvenirs d’une fuite désespérée, de blessures ouvertes et de liens brisés. Mais ne vous inquiétez pas... nous ne sommes pas ici pour nous remémorer ces événements.
110326174	Je me suis procuré un petit quelque chose pour le défi d’aujourd’hui. Une invention spéciale, absolument unique en son genre... conçue uniquement pour notre divertissement.
967995022	Un bouton situé sur le côté la transforme en véritable machine de destruction. Utilisez-la pour vous venger des maîtres de cette mine. Anéantissez-les tous.
1724821859	Chariot Gatling
1316986356	Prenez le chariot Gatling. Vous en aurez besoin.
986125265	Déployer le chariot Gatling
1391960216	Si vous déployez la mitrailleuse Gatling, vous ne pourrez plus déplacer le chariot avant de l’avoir rangée.
395352685	Une réception exclusive. Un somptueux manoir. Quel meilleur endroit où passer la soirée ? Bienvenue à la Casa DeVitt. L’orchestre joue encore. Êtes-vous prêts à danser ?
9788113	Ce soir, vous allez éliminer cinq cibles bien précises.
1895844763	Monsieur McCoy attend sur le toit, prêt à abattre sa cible avec son Buntline.
1866062295	Mes clients lui ont fourni une ample réserve de munitions. Il y a une petite condition, toutefois... Il ne peut utiliser son arme que lorsqu’il se trouve sur le toit ou au dernier étage du bâtiment.
1904501553	Mademoiselle O’Hara et Monsieur Hector seront votre infanterie. Ils n’ont pas d’armes, mais peuvent se déplacer librement dans l’enceinte.
55060597	Et voilà, c’était le dernier. Je dois bien dire que Monsieur McCoy est vraiment à la hauteur de sa réputation. Beau travail.
197848723	Éliminez toutes les cibles
1612689411	Des voleurs, tous autant qu’ils sont. Rendez justice avec le Buntline de McCoy.
954947226	Aleksander
159918958	C’est le chef du gang. Éliminez-le d’une balle entre les yeux.
1471913972	Dorian
360384232	Il a un don pour les machines. Cela ne l’aidera pas, cette fois.
198405201	Doris
829345019	Plus froide qu’elle, tu meurs. Éliminez-la pour récupérer un déguisement.
2123963494	Règles du Buntline
787993565	McCoy peut uniquement utiliser son Buntline lorsqu’il est sur le toit ou au dernier étage du manoir.
1984069581	Jeter la dynamite
555920882	Jetez la dynamite que vous portez.
362396072	Lâcher la dynamite
1035681317	Lâchez la dynamite que vous portez.
991092486	Désolé. C’est pas ce que j’avais prévu.
1635891279	Hé hé, oups.
795454140	Oh. Oups.
1101901075	Kalvin
1568759698	On sait peu de choses sur lui. On se souviendra d’encore moins.
943269575	Guillaume
162060031	Il aime jouer un double jeu. Mais cette partie, il va la perdre.
1233492327	Abattre les élites
384456236	McCoy peut éliminer les longs manteaux avec trois tirs consécutifs. Le tir suivant sera prêt avant que le long manteau ne puisse se remettre du précédent.
760608755	Mission accomplie
2018848112	Avertissement : spoiler
1552851905	Ce défi met en scène des personnages jouables que vous n’avez pas encore rencontrés dans l’histoire. Pour éviter les spoilers, nous vous conseillons de revenir ici après avoir terminé la mission 9.
