English	Inglese
901891113	C-cosa è successo?
138033287	N-non è normale!
1081690694	Hai qualcosa che non va!
702431898	E-ehi, non è normale!
2047405492	N-no, fermo!
1561900802	Potrebbe valere qualcosa!
289694496	E questa da dove spunta?
1675592073	Questa non c'era prima!
80410375	Non posso lasciarla qui.
1271502352	Vieni da mammina.
966623416	Miei.
1015149245	Con questa ci pago il whiskey stasera.
720135281	Oh sì.
741184003	Oh oh, che fortuna.
884286787	Sta dormendo?
1390978764	Che ci fa qui?
182537259	Sta dormendo?
228442870	Che ci fa qui?
1220657126	Ehi! Che ti succede?
122113873	Dormiamo, eh?
1268156577	Qualcuno l'ha legata!
1983986865	Qualcuno l'ha presa!
1354019560	Qualcuno l'ha legato!
460168962	Qualcuno l'ha preso!
1861838770	Ti hanno legato per bene!
197631598	Ehi! Chi ti ha legato?
1441605814	Dov'è finita?
841224557	Dov'è andata?
403487079	Non era qui prima?
568122081	Dov'è finito?
1790875830	Dov'è andato?
1922128668	Era qui un attimo fa.
1824904018	Ehi, dov'è il mio collega?
1441210939	Mi fai aspettare, eh?
1323798664	Ehi! Perché perdi tempo?
1304322408	Ehi. Svegliati.
1162592404	Svegliati, d'accordo?
494793294	Tutto bene?
870263669	Chi ti ha conciato così?
733349313	Chi ti ha legato così?
2033444305	Eh?!?
693928559	Cos'è stato?
314300688	Avete sentito?
384314385	Ehi, chi è stato?!
1869288065	Non è divertente!
1458802747	Va bene, basta!
321683688	Ma che...?!?
1862286260	Chi è che spara?!
744830321	Ci stanno sparando!
206022182	Ehi, ti ho sentito!
2075538787	Chi va là?
206917495	C'è qualcuno?
1112976017	Ora basta!
617816600	Smettila, d'accordo?
1413892940	Sta succedendo davvero?
290979023	Che cosa è stato?
2030164938	Sto impazzendo?
1514241032	Ah! Uh... cosa?
1887128969	Che sto facendo?
2027173739	Non importa.
1118770180	Che stupidaggine.
611345170	Che sta succedendo?
1117261213	C'è qualcuno?
2052344217	Ehilà? C'è qualcuno?
497178482	Non è divertente, sai?
395597588	Dai, non sono dell'umore giusto.
1205749498	Niente. Vabbè.
1231728847	Non posso farci niente.
2013635218	Niente. Me ne vado.
441739297	Ho di meglio da fare.
596998052	Non posso farci niente.
1830229344	Non mi va di camminare.
1948917878	Troppo lontano.
251588209	Non ci vado lì.
1191576750	Io lì non ci entro.
1300833156	Me ne starò qui fuori.
1022863050	Non posso entrare.
933729292	Non ci vado lì fuori.
1308036473	Me ne starò qui dentro.
2095538877	Non posso uscire.
1383863049	Non riesco a capire come arrivarci.
709606473	Sì, troppo difficile.
452023083	Laggiù? Non credo proprio!
844462817	Se ne sarà andato in giro.
1611816375	Magari è andato dietro un albero.
1457646221	Va bene. Come vuoi.
1213188929	Eccoti! Santo cielo!
717608594	Perché vai in giro così?
574681684	Fiuuu. Mi hai fatto prendere un colpo!
83101362	No! Cos'è successo?
1374805334	Maledizione!
1872849306	Santo cielo!
568283861	Non può essere vero!
465041817	Oh, merda...
178322310	Non posso farci niente.
1825424806	Che peccato.
547383163	Che disastro.
937253773	Non posso farci niente.
1383230651	...
503868788	...
1160067251	...
351090345	...
1625094971	...
1250638353	...
1117296342	...
1346986362	...
1101706111	...
848046378	...
343156859	...
1719656310	...
1215968392	...
1662250384	...
796192443	...
1602755880	...
1913976133	...
814280622	...
1196159422	...
674210948	Ahia...
22343729	Ah, la mia testa...
1210833096	Cosa... chi...
1417289485	Uhm...
1196937461	A-aspetta...
2114310563	Cos'è stato?
1177881374	C'è qualcosa...
397215487	Ma che...
280962069	Che cazzo?
229394941	Ehi...
1145092089	Ehi...
1393676539	Ma è...?
863741838	Cosa...?
2102627854	Mmm...
1880676664	Uh...
756747157	Ehi, gattino!
1319465540	Che bellino.
565138582	Oh! Ehi! Tu da dove spunti?
943804382	Eh eh, vai a caccia di topi, eh?
1614475967	Ci vediamo!
1132402385	Eh, che carino.
601872494	Stai attento, bello.
1800633776	...madre di Dio!
1021594811	...maledizione, gli occhi!
1896051716	...sapevo che era una cattiva idea!
2107896032	...
1911485372	...
2077106441	...
1630734912	Mi sento strana...
840833309	Che succede...
543681742	Eh eh... divertente... 
2059311481	Sento delle voci...
2054501445	Dei sussurri...
2072238500	Obbedisco... devo obbedire...
1436051723	Penso... che penso?
1069118273	Oooh, sto bene...
1088890492	Ora capisco...
2075635122	C'è qualcun altro...
708217212	Mi hai chiamato...
1699970062	Non... riesco... a pensare...
2007595570	Li fregheremo...
1434293774	Li chiamo...
921246628	Eh eh, faccio finta di essere spaventata...
1283222386	Mi metto a urlare...
368852538	Chiamo aiuto, eh eh...
2056651856	Ceeerto.
69700990	Vado.
441244712	Hai ragione.
399072930	Oh, sì.
802086604	Uh huh.
948297118	Sì.
1178567889	Sììì.
1455353820	C-ci penso io.
1750997848	Va bene.
1274981669	Va bene.
816133070	Uuuhhh...
1077888595	Dove... come...
1309618797	Non... lo so...
2119465789	No... no, no...
1640177919	Non... ci vedo...
521209777	Così, giusto?
66532644	Ho capito...
1876637640	Sì, fatto...
773281017	Così...
32418366	Oh, no!
1952640585	Per favore no!
1600337869	Oh, cielo!
1652711869	Aaaah!
1385909977	Aiuto! Aiuto!
281149472	Qualcuno mi aiuti!
635793022	Aiuto!
929966367	...
1946834458	...
661006270	...
1891445780	...
720882498	U-un attimo, c-che è successo?
1999419664	Huh... è stato strano...
472870329	Come... come sono arrivato qui?
937638657	Uh... cosa è successo?
1298402800	Come posso aiutarti, tesoro?
1110348724	Cosa posso fare per te?
1183141559	Certo, che posso fare per te?
426491805	Sono tutt'orecchi, tesoro.
128964089	Ti serve altro?
111096953	Oh, che divertente.
1231912616	Che vorresti dire?
1884240485	Mmm... ti ascolto.
1938557662	È stato un piacere parlare con te.
1132246034	Ci vediamo.
104729214	Stammi bene.
71991034	Certo, buona fortuna.
1413869143	Signore?
1508741136	Io, signore?
1186278892	Sì, Mister DeVitt?
1216695382	Parla con me, Mister DeVitt?
159797425	Certo, signore.
1791983219	Ci penso io, signore.
1224104187	Assolutamente, signore.
616828719	Certamente, signore.
1731956899	D'accordo, signore.
2067764701	Grazie, signore.
953177886	Ricorderò le sue parole, signore.
704028950	Che viscido.
962953618	Mi dispiace, tesoro. Non fa per me.
2074797965	Sì, non sei il mio tipo.
1564611961	Dovresti vergognarti.
566600254	No, non credo proprio!
931485723	Bastardo.
28463321	È fuori dalla tua portata!
1315404468	Sì, sì, andate a divertirvi...
296351444	Oh, tesoro. Non ne vale la pena, credimi.
1992956647	Oh no, invece.
188061436	Ti sta prendendo in giro.
1053889121	Non farti fregare.
1325703382	Oggi è quasi finito...
619297348	La schiena mi fa di nuovo male...
729797723	Dovrei dormire di più... 
2138758058	Tutto tranquillo.
1580623648	Qui tutto bene.
2003677178	Che prurito.
1687457749	Mi annoio.
28224620	Mi servono delle scarpe nuove.
1899299288	Bene...
464289324	Maledizione. Quasi dimenticavo...
363956283	...
599156473	...
1420386326	...
859762540	...
2038419615	...
1115716585	...
1120847713	...
579542080	...
1752477208	...
283706930	...
1396073629	Salute!
840476864	Eh, alla salute!
584709926	Tutto d'un fiato!
775874072	Alla nostra!
1936459737	Frank è di buonumore.
1012301273	Quando ce ne andiamo?
1139859870	Maledetti banditi...
1997102153	Non mi avrete!
465437588	Spero non succeda niente...
905926198	Si sta facendo tardi...
585802436	Tsk... gente ricca.
1186357806	È il giorno del matrimonio.
1821853543	Il sindaco è morto...
1662303859	L'assassino è ancora in libertà.
337962660	Maledetta pioggia.
2077189993	...! Che ranch enorme.
1399324926	Il turno è quasi finito...
1976109245	Ah... che freddo...
658994837	Siamo bloccati qui.
999022320	Ah... ho le mani fredde.
309210941	Devo tenere gli occhi aperti.
2110497741	Frank è arrabbiato.
38631796	Che nottata.
1005387535	Maledetti stranieri.
456942412	Terza cattura del mese.
257248617	Eh, mi piace la ragazza.
513018954	Ah, New Orleans.
1726806938	Adoro la città di notte.
874532731	Devo andarmene di qui.
1649831488	Non puoi farmi questo.
2015404106	Sono bagnata fradicia.
1704600156	Sta succedendo qualcosa.
1696809433	Sono stanchissimo.
114095251	Non ce la faccio più...
149333271	Che fanno tutti qui?
13935342	Maledetti stranieri.
764603441	Maledizione, che caldo.
1828095554	Guarda tutta quella gente elegante.
504871116	Procede tutto bene.
404924154	Questa è vita.
870224807	Come ai vecchi tempi.
814754320	Come va?
647686182	Tutto bene.
1237125489	Ehi.
1583263944	Salve.
695468909	Come te la passi?
143632231	Va bene così.
2043360240	C'è qualcosa che non va?
1569125277	Non è niente.
1334804824	Hai una sigaretta?
1760183324	Mi dispiace. 
414070090	Andiamo a bere qualcosa dopo?
421142466	Certo.
1865588823	Ci sono problemi?
793717695	No. Niente.
836637711	Giochiamo a poker dopo?
571639356	Perché no.
715152438	Come va?
203221805	...non me lo chiedere.
1998810944	Quando ce ne andiamo?
1658273459	Non lo so. Presto.
1859171146	Ehi, dov'è il whiskey?
1093194854	È finito tutto ieri.
1974983804	Chi ci aiuterà?
1972223928	Ci tocca aspettare.
456170218	Odio i banditi.
968900901	Siamo in due.
900044987	I lavoratori ti hanno dato problemi?
1401345004	Non più del solito.
1564864007	Tutto bene?
1663811552	Me la cavo.
522896107	Come va?
1577875827	Quasi pronto per il matrimonio.
384578159	Hai visto l'abito della sposa?
1787157100	Sì. Sembra costoso.
697186087	Hai visto niente?
2120873238	No, e non voglio farlo.
781830452	Il sindaco Higgins, morto.
834529438	È una tragedia.
1718376515	È un ranch grande, eh?
998231926	Il più grande che abbia mai visto.
874940981	Doveva piovere per forza, eh?
945075548	Odio la pioggia.
1873570525	Si gela.
742572414	Mi sta venendo il raffreddore.
710386254	Hai sentito di Flagstone?
205219891	Sì. Gli abitanti hanno alzato la cresta.
1666170682	Pensi fosse da solo?
268694333	Non lo so. Fai attenzione.
1548456137	L'hai visto?
1385877758	Sì. Maledetto cacciatore di taglie.
1648383777	Sai che sta succedendo?
688417624	Secondo me sono state le streghe della palude.
1934889879	Pensi sia vero? Il diavolo?
354422264	Non ci voglio pensare.
1938581895	Secondo te possiamo farci la ragazza?
1048254329	Se ci provi, il capo ti fa a pezzi.
951866929	Perché ci metti tanto?
1717911467	Qualcuno è rimasto indietro.
2008161612	Che bella serata, vero?
396823285	Sì.
1819882843	Hai sentito chi viene?
1568864476	Sì. Sarà uno spettacolo.
329787197	Dobbiamo andarcene da qui.
549501391	Non ancora.
1869817065	Come facciamo ad andarcene?
1972569024	Dobbiamo avere pazienza.
1436464429	Cos'è quella nave che è arrivata?
1399788681	Appartiene alla compagnia di DeVitt.
355923929	Perché hanno chiuso le strade?
1219777739	C'entra la compagnia, credo.
60157860	Non riesco a stare in piedi.
1393407182	Siamo in due.
2076908451	Non ce la faccio.
43880783	Fatti forza.
1391163337	Che ci fanno qui?
137736140	C'è stata un'evasione alla miniera.
1889947113	Sono tesi.
1558147933	Stanno dando la caccia a degli uomini pericolosi.
1175262044	Tutto bene?
507705795	Più o meno.
1074087586	Hai visto cosa è successo con Frank?
300100531	Non farti sentire da Mister DeVitt.
1054134165	Pensi che verranno?
1491586680	Frank dice di sì.
1798229286	Mi ricorda i bei vecchi tempi.
230845775	Già. Fa sempre un caldo fottuto.
1552657520	Te lo dico io, finirà male.
1057442044	Sì, l'ho saputo.
790946530	Lascia fare ai professionisti.
1499609338	Così si fa.
344865819	Non dirlo a nessuno, va bene?
659828860	E l'altro?
1869964673	Alla lunga non importa.
472808940	Ascoltami un attimo.
285958914	Certo, ma ora che succede?
2089103290	Non ti preoccupare, ci sono già passato.
1978903148	Non ti seguo.
1730064588	Non riesco a credere che me lo sono fatto sfuggire.
623917837	La differenza è proprio questa.
149023944	Eh eh, te l'avevo detto.
2134446096	Non può essere vero, giusto?
164172599	Puoi crederci.
605835899	Sì, ma non è una novità.
334581915	Si sente di tutto, ultimamente.
2128479296	I tempi cambiano.
1451790603	Che stavo dicendo?
804274874	Ho perso il filo... ah, sì.
541968187	Come stavo dicendo...
1880376000	Giusto, dov'eravamo...
2066633555	Dove ero rimasta...
1186386859	Aspetta, non va bene!
588860568	Ehi, cosa stai facendo?
1358040690	Fermati, per favore!
978125345	Piantala!
2061818366	Sei un tipo strano.
94758300	Fai lo strano di proposito?
746061915	Che state facendo?
2083785457	Non dovresti stare qui!
101008449	Non farti vedere!
1907212783	...
519537571	...
341264829	...
1363763145	...
713536592	...
171145234	...
1014790765	Aiuto!
989977957	Santo cielo!
1269945565	Oh, cielo!
677144367	Aaaaah!
1562152587	Aiuto! Aiuto!
122466952	Qualcuno mi aiuti!
1161755543	Aiuto!
1129762839	Devo andarmene!
1661146369	Non posso rimanere qui!
477408661	Presto!
1329407595	Non muovere un muscolo.
1758165406	Perché sempre a me?
1460125519	Che sfortuna.
2103353189	Devo trovare riparo.
187080243	...!
2068650701	...!
740632478	...!
1086722675	...!
1722982146	...!
1137440209	...
475599583	...
2063756810	...
1108221364	...
765987961	...
618172634	...
1615995188	...
1046088900	...
1678847249	...
886141597	...
581570415	...
1022609927	...
1793926103	...
1747209937	...
1953454151	...
1619521810	...!
272755464	...!
1222996569	...
1481444871	...
926749492	È defunta!
1032701597	Santo cielo! È morta!
644230811	È defunto.
1339022726	Santo cielo! È morto!
679261598	Un cadavere! Buon Dio!
787111205	Ucciso a sangue freddo!
137622328	È stato freddato da una delle guardie.
128367548	È stata una guardia a togliergli la vita.
1878324855	È stata uccisa da una delle guardie.
322881014	È stata una guardia a toglierle la vita.
2079658181	Freddata da una guardia. Che barbarie.
943369970	Morto. Per mano di un suo collega.
2135308566	Santo cielo!
248698339	È forse una burla?
1831569684	Buon Dio!
545198748	Chi è passato da qui?
857644174	Non ricordo di aver visto queste impronte.
1106319344	Chi lasciato queste tracce minacciose?
1459099030	Impronte. Perché parlo da solo di impronte?
1880829761	Cribbio. Si sono spente le luci.
87931754	Di nuovo le luci? Imbecilli.
1608821175	Ecco perché un gentiluomo ha sempre con sé un fiammifero.
1774461724	Avanti. Di nuovo le luci?
999288897	I-in nome di Dio, cosa?!?
155352666	Ah! Cosa lo ha colpito?
811364465	Buon Dio! Stregoneria!
1909954323	Sei posseduto dal demonio!
1946839457	Fermo! Come hai potuto?!?
514973833	Fermo, fermo, fermo! No! Te lo proibisco!
1137108537	Sembra di valore.
6158985	Chi lascerebbe qui una cosa del genere?
1584664409	Non ricordo di averla vista prima.
1713307810	Sarebbe un peccato lasciarli qui.
233173682	Avete un nuovo padrone, miei cari.
396470098	La rivendicherò.
568656315	Penso che un paio di bicchieri al locale siano d'obbligo.
1663095007	Che fortuna.
970560449	Oggi la fortuna è dalla mia.
1460883400	Sta dormendo?
122785398	Cosa sta facendo?
457095152	Sta dormendo?
1436574620	Cosa sta facendo?
8500268	Ehi! Che ti prende?
409849873	Ce la prendiamo comoda, eh?
402594879	L'hanno legata!
486328269	L'hanno violentata!
1953815265	L'hanno legato!
986719040	L'hanno sopraffatto!
2125364244	Ti hanno legato per bene!
1504364934	Chi ti ha ridotto così?
491194207	Dov'è finita?
1513173482	Dov'è andata?
2117085605	Era qui un attimo fa.
1773818681	Dov'è finito?
1830459840	Dov'è andato?
173132338	Era qui un attimo fa.
765323237	Mi manca un accompagnatore.
641896524	A quanto pare mi si fa aspettare.
2010722541	Ehi! Cosa ti trattiene?
1085219086	Avanti, amico. Sveglia.
1490703397	Ehi! Svegliati, d'accordo?
755917233	Tutto bene?
1719937859	Quale mascalzone ti ha conciato così?
50158868	Mi prenderò cura io di te.
741682702	Mmm, cosa?
356275362	Che suono singolare.
1743464943	Cosa è stato?
465000023	Vieni fuori, chiunque tu sia!
242097202	Sì, sì, molto divertente!
1451448039	Adesso basta!
2145582387	Da dove proveniva?!?
1453655046	Uno sparo! Buon Dio!
95334163	Sono nemici?
1590317857	Avrei giurato che...
305141883	Ti ho sentito! Vieni fuori!
2107783367	C'è qualcuno?
729587925	Ora basta!
903584911	Ti intimo di fermarti.
1008129282	Basta con queste sciocchezze.
1545574847	Santo cielo, cosa è stato?
1254126773	Sto forse perdendo il lume della ragione?
1415842393	Ah! Uh... cosa?
731676266	Che sto facendo?
1189760960	Non importa.
794351717	Che stupidaggine.
374260894	Che sta succedendo?
1329839495	C'è qualcuno?
796553630	C'è qualcuno? Fatti vedere!
1866029801	Questa pantomima è durata abbastanza.
2053674476	Non sono in vena per certi giochetti.
1831166710	Niente. Vabbè.
845398419	Niente da fare.
1780584176	Sparito. Me ne vado.
674709935	Ho di meglio da fare.
1437730057	Che spreco di tempo.
1299942279	Non andrò fin lì.
1640465420	Sono restio ad arrivar fin lì.
993004793	È troppo lontano.
1909611695	Non voglio entrare.
419538965	Preferirei stare fuori.
1978126007	Adesso non posso entrare.
1589210863	Non voglio uscire.
1759463777	Preferirei stare dentro.
743744918	Adesso non posso uscire.
660432505	Non c'è modo di arrivarci.
961922039	Davvero troppo complicato.
551665224	Laggiù? Ah, che bontempone.
1744452721	Probabilmente si è allontanato.
2083614504	Forse è andato ad alleggerirsi.
982159749	Mi hanno di nuovo dato buca.
12769101	Eccoti! Ero preoccupatissimo!
1954035693	Perché vai in giro così?
60906486	Buon Dio! Mi hai fatto prendere uno spavento!
