English	Englisch
1218799266	Kamera drehen/n {0} gedrückt halten
126308928	Kamera drehen/n {0} gedrückt halten, rotieren {1}
869364089	Kamera zurücksetzen/n {0}
32296457	Kamera zurücksetzen/n {0}
1976065184	Leiche aufnehmen/n {0}
1076383443	Leiche ablegen/n {0} gedrückt halten, Ablegestelle {1}
1617048422	Leiche ablegen/n {0}
631295312	Fesseln/n {0}
1168533264	Fesseln
210459605	Benutzen/n {0}
1831549009	Benutzen
1308652990	Charakter auswählen/n {0} gedrückt halten, {1} auswählen
520147263	Charakter auswählen/n {0}
741847450	Showdown-Modus/n {0}
1638392578	Showdown-Modus/n {0}
100908021	Springen/nÜber
2083201227	Springen/nÜber
2001093994	Messer aufnehmen/n <hotkey>NAH</hotkey> HERANGEHEN
2113789918	Messer aufnehmen/n <hotkey>NAH HERANGEHEN</hotkey>
436268579	Hervorheben/n {0}
1301298816	Hervorheben/n {0}
1681608670	Schütze
1107477338	Cooper
1455806789	Hector
115484959	McCoy
1657907318	Kate
780032065	Isabelle
1683601941	Stella
1482129	Zivilist
2140714460	Long Coat
1413190058	Frank
890092290	DeVitt
1731691163	Wayne
1234380554	Poncho
366782154	Schläger
2056968755	James Cooper
663666488	Cooper
421750801	Long Coat
639273516	Jarvis
1745974188	Wild Marge
1598571356	Der Duke
844354073	McBane
617153358	Josh
614728443	Onkel O’Hara.
1070272398	Wachhund
569349177	Schützin
402270059	Poncho
1520900021	Richter McGain
31931305	O’Neill
137554682	Mr Irving
2100952380	Bilya the Kid
1038617784	Mazen „Longshot“ Bilto
159344247	Bertie Hill
998679126	Bum Spencer
1321434840	Andy „Quickdraw“ Hegyes
568378835	 Dolores
1661613942	Sly Wingman
1246909675	Three Finger Jane
963694914	Bürgermeister Higgins
61180315	Rosie
638049166	Der Baron
1998694387	Big Ann
1420130176	???
2123247603	Matthew „Sleepy“ McElderly
1427262324	Hambino, „Left Hand of the Devil“
703449657	Jones „The Lame“ McCodings
224526852	Felicity, „Right Hand of the Devil“
356379514	Ann’ McGull
112931937	Detective Mo von Presswald
459512988	John „Bastard Operator“ McRoth
405965771	Dom Lyn the Bass
133398481	Florence Smolker
1173975773	Ray Farewell
1936699364	Toby „Leisurly“ Dalton
1322278176	Unfortunate Lucy
1987592860	 Ramona the Dirty 
1125227931	Calamity Cem
628363203	Maze Trapped Simon 
475530897	Sheriff Dorian O’Really
863655585	„Ocelot Eyes“ Estela
513846601	Mountain Phil
948506850	Ol’ Horseshoe Phil 
511230854	Guitar Slingin’ Peccoz Phil
1999491406	Bugtrapper Frilke
1022997599	Ramón Almodóvar
1710572236	Terence „Timebomb“ McSpencer
1986271992	Danny the Eye
2012704045	Leo „See No Evil“ Longley
318843873	Nein, danke
1063675042	Ändern
921142510	Wusstest du schon, dass du deinen eigenen Schwierigkeitsgrad zusammenstellen kannst? Möchtest du das jetzt ausprobieren?
765367932	Nein, danke
157714625	Anpassen
383018457	Schwierigkeitsgrad
1545645000	Anfänger
915383769	Der Schwierigkeitsgrad „Anfänger“ erfordert einen gut überlegten Ansatz, lässt aber auch Spielraum für Fehler. Feinde reagieren langsamer und sind weniger aggressiv. Deine Charaktere besitzen mehr Gesundheit./n/nHINWEIS: Dringend empfohlen für alle, die im Echtzeit-Taktik-Genre neu oder erst kürzlich dorthin zurückgekehrt sind.
1038468303	Normal
1332767595	Ausgeglichener Schwierigkeitsgrad. Feinde reagieren schnell. Deine Charaktere besitzen durchschnittlich viel Gesundheit./n/nHINWEIS: Empfohlen für alle Spieler, die mit dem Echtzeit-Taktik-Genre vertraut sind.
626473240	Hart
84533367	Der Schwierigkeitsgrad „Hart“ ist für alle geeignet, die sich mit den Mechaniken von Echtzeit-Taktik-Spielen gut auskennen. Die Feinde reagieren fast sofort und sind aggressiver. Deine Charaktere besitzen weniger Gesundheit./n/nHINWEIS: Empfohlen für Veteranen des Echtzeit-Taktik-Genres.
339664616	Desperado
2136073159	Der Schwierigkeitsgrad „Desperado“ erfordert perfekte Planung und Ausführung. Die Feinde reagieren blitzschnell. Charaktere haben fast keine Gesundheit und Munition./n/nHINWEIS: NICHT FÜR EINEN ERSTEN SPIELDURCHLAUF EMPFOHLEN – egal, wie groß die Spielerfähigkeiten sind.
941977273	Feind-Einstellungen
2116092462	Hiermit werden die Anzahl der Feinde sowie die Häufigkeit der zäheren Feinde bestimmt./n/nHINWEIS: Ändere diese Einstellung, damit Feinde weniger häufig auftauchen und weniger herausfordernd sind.
233722491	Erkennungstempo
1913750713	Hiermit bestimmst du die Geschwindigkeit, mit der ein feindlicher Sichtkegel gelb eingefärbt wird, wenn der Feind dich sieht./n/nHINWEIS: Ändere diese Einstellungen, um die Anforderungen an deine Reflexe zu steigern oder zu verringern.
450233968	Spielergesundheit
677898624	Damit wird die maximale Anzahl der HP festgelegt, die deine Charaktere haben können./n/nHINWEIS: Ändere diese Einstellungen, um deinen Spielraum für Fehler zu vergrößern oder zu verkleinern.
1826741812	Munition der Spieler
114054378	Legt fest, wie viele Munition deine Charaktere zu Beginn einer Mission haben. Außerdem wird hier bestimmt, wie viel Munition in Kisten zu finden ist./n/nHINWEIS: Ändere diese Einstellung, um in deinem Spieldurchlauf mehr oder weniger Schießereien zuzulassen.
1202346510	Benutzerdefiniert
528226213	Speicher-Anzahl
511045945	Legt fest, wie oft du speichern kannst.
2001766354	Pause während des Showdown-Modus
1193209278	Legt fest, ob der Showdown-Modus bei Aktivierung das Spiel pausiert oder nicht./n/nHINWEIS: Wenn du im Schwierigkeitsgrad „Desperado“ spielst, ist diese Option immer aus.
1412281320	Details einblenden
483977082	Unbegrenzt
1258607113	Keine
1937357559	Verwehrt
1962654553	Du kannst nicht noch mehr speichern!
174418242	Details ausblenden
1677114193	FEIND-EINSTELLUNGEN – LEICHT/n/n{0} Weniger Feinde/n{0} Weniger Ponchoträger und Long Coats
1469220682	FEIND-EINSTELLUNGEN – MITTEL/n/n{0} Standardmäßige Feind-Einstellungen
1243964351	FEIND-EINSTELLUNGEN – HART/n/n{0} Zusätzliche Feinde/n{0} Mehr Ponchoträger und Long Coats
968757024	ERKENNUNGSTEMPO – LEICHT/n/n{0} 0,7 – Standardmäßige Erkennung/n{0} 0,9 – Gewalterkennung
1684567525	ERKENNUNGSTEMPO – MITTEL/n/n{0} 1,0 – Standardmäßige Erkennung/n{0} 1,4 – Gewalterkennung
1663669697	ERKENNUNGSTEMPO – HART/n/n{0} 2,8 – Standardmäßige Erkennung/n{0} 3,5 – Gewalterkennung
153038737	ERKENNUNGSTEMPO – DESPERADO/n/n{0} 10 – Standardmäßige Erkennung/n{0} 10 – Gewalterkennung
1231246955	SPIELERGESUNDHEIT – LEICHT/n/n{0} 4 GP – Cooper/n{0} 4 GP – McCoy/n{0} 6 GP – Hector/n{0} 4 GP – Kate/n{0} 4 GP – Isabelle
1054089054	SPIELERGESUNDHEIT – MITTEL/n/n{0} 3 GP – Cooper/n{0} 3 GP – McCoy/n{0} 5 GP – Hector/n{0} 3 GP – Kate/n{0} 3 GP – Isabelle
1741956856	SPIELERGESUNDHEIT – HART/n/n{0} 2 GP – Cooper/n{0} 2 GP – McCoy/n{0} 4 GP – Hector/n{0} 2 GP – Kate/n{0} 2 GP – Isabelle/n{0} Weniger Erholungszeit
1267650903	SPIELERGESUNDHEIT – DESPERADO/n/n{0} 2 GP – Cooper/n{0} 2 GP – McCoy/n{0} 4 GP – Hector/n{0} 2 GP – Kate/n{0} 2 GP – Isabelle/n{0} Keine Erholungszeit
1650756374	MUNITION DER SPIELER – LEICHT/n/n{0} Start – 8, Kiste – 6 (Cooper)/n{0} Start – 5, Kiste – 4 (McCoy)/n{0} Start – 4, Kiste – 4 (Hector)/n{0} Start – 5, Kiste – 4 (Kate)/n{0} Start – 4, Kiste – 2 (Isabelle)
1428667906	MUNITION DER SPIELER – MITTEL/n/n{0} Start – 8, Kiste – 6 (Cooper)/n{0} Start – 4, Kiste – 3 (McCoy)/n{0} Start – 3, Kiste – 2 (Hector)/n{0} Start – 4, Kiste – 3 (Kate)/n{0} Start – 3, Kiste – 2 (Isabelle)
1315085301	MUNITION DER SPIELER – HART/n/n{0} Start – 6, Kiste – 4 (Cooper)/n{0} Start – 3, Kiste – 3 (McCoy)/n{0} Start – 2, Kiste – 2 (Hector)/n{0} Start – 3, Kiste – 2 (Kate)/n{0} Start – 3, Kiste – 2 (Isabelle)
1262354350	MUNITION DER SPIELER – DESPERADO/n/n{0} Start – 4, Kiste – 2 (Cooper)/n{0} Start – 2, Kiste – 2 (McCoy)/n{0} Start – 2, Kiste – 1 (Hector)/n{0} Start – 2, Kiste – 2 (Kate)/n{0} Start – 3, Kiste – 2 (Isabelle)
1285047320	CHEATS
910742298	Unsichtbarkeit
841991396	Unbesiegbarkeit
1213027042	Tötungsbefehl
2057061249	Charakter teleportieren
1980515834	Hector erscheinen lassen
28104649	Cooper erscheinen lassen
2044508211	McCoy erscheinen lassen
38551962	Isabelle erscheinen lassen
1217814824	Kate erscheinen lassen
212732831	Alle ausgewählten Charaktere unsichtbar machen.
898633805	Alle ausgewählten Charaktere unbesiegbar machen.
1525480422	Töte dein Ziel auf Knopfdruck.
1233503992	Alle ausgewählten Charaktere zur Zielposition teleportieren.
475449635	Hector an der Zielposition erscheinen lassen.
1246881435	Cooper an der Zielposition erscheinen lassen.
236663614	McCoy an der Zielposition erscheinen lassen.
1389313657	Isabelle an der Zielposition erscheinen lassen.
785635210	Kate an der Zielposition erscheinen lassen.
537635851	Cheater!
1338935816	Abzeichen können nicht freigeschaltet werden, wenn man Cheats nutzt.
1985192607	Demo
883308870	Demo
1856232954	Ende der Demo:
2023026588	FEEDBACK ZUR MISSION
1291298655	Gut gemacht. Bitte hilf uns, die beste Version dieses Levels zu bieten, wenn das Spiel veröffentlicht wird. Klickst du auf „Fortsetzen“, gelangst du zu einer Website mit einer Umfrage. Bitte nimm dir die Zeit, wir wissen das sehr zu schätzen!
18246755	Hast du uns dein Feedback hinterlassen? Vielen Dank!
212435601	LINK ERNEUT ÖFFNEN
790517870	ICH BIN FERTIG
554712321	FEEDBACK ZUM GAME
2072507729	Vielen Dank fürs Spielen! Bitte hilf uns, die Qualität der finalen Version zu verbessern. Klickst du auf „Fortsetzen“, gelangst du zu einer Website mit einer Umfrage. Bitte nimm dir die Zeit, wir wissen das sehr zu schätzen!
1245446765	Endbenutzervereinbarung
774155896	[Leer]
1740889031	Demo abgeschlossen
1118532829	Vielen Dank fürs Spielen der Demo!
895665882	Demo beenden
1615115792	$USER_NAME_OR_ID hat ein Abzeichen in „$TITLE_NAME“ freigeschaltet.
835984463	$USER_NAME_OR_ID hat $STORY_COUNT Abzeichen in „$TITLE_NAME“ freigeschaltet.
500124912	$USER_NAME_OR_ID hat „{0}“ im Schwierigkeitsgrad „{1}“ in „$TITLE_NAME“ abgeschlossen.
354397091	$USER_NAME_OR_ID hat $STORY_COUNT Missionen im Schwierigkeitsgrad „{0}“ in „$TITLE_NAME“ abgeschlossen.
654425012	$USER_NAME_OR_ID hat {0} Wachen in „$TITLE_NAME“ umgelegt.
1744584040	$USER_NAME_OR_ID hat eine erhebliche Anzahl Wachen in „$TITLE_NAME“ umgelegt.
1224139281	$USER_NAME_OR_ID hat {0} Long Coats in „$TITLE_NAME“ umgelegt.
629521266	$USER_NAME_OR_ID hat eine erhebliche Anzahl Long Coats in „$TITLE_NAME“ umgelegt.
1477070416	$USER_NAME_OR_ID hat {0}-mal in „$TITLE_NAME“ gespeichert.
739213705	$USER_NAME_OR_ID hat oft in „$TITLE_NAME“ gespeichert.
577929473	$USER_NAME_OR_ID hat {0}-mal in „$TITLE_NAME“ geladen.
1210269984	$USER_NAME_OR_ID hat oft in „$TITLE_NAME“ geladen.
492106947	$USER_NAME_OR_ID hat den Showdown-Modus mit {0} Charakteren in „$TITLE_NAME“ ausgeführt.
1172617677	$USER_NAME_OR_ID hat den Showdown-Modus mit mehreren Charakteren $STORY_COUNT-mal in „$TITLE_NAME“ ausgeführt.
859345761	$USER_NAME_OR_ID hat {0} Feinde auf einmal in „$TITLE_NAME“ umgelegt.
1252998259	$USER_NAME_OR_ID hat „{0}“ im Schwierigkeitsgrad „{1}“ abgeschlossen und {2} Abzeichen in „$TITLE_NAME“ freigeschaltet.
925150016	$USER_NAME_OR_ID hat mehrere Feinde auf einmal umgelegt, und zwar $STORY_COUNT-mal in „$TITLE_NAME“.
1558010130	$USER_NAME_OR_ID hat $STORY_COUNT Missionen im Schwierigkeitsgrad „{1}“ in „$TITLE_NAME“ abgeschlossen.
151706036	$USER_NAME_OR_ID hat alle Abzeichen von „{0}“ in „$TITLE_NAME“ freigeschaltet.
2734629	$USER_NAME_OR_ID hat alle Abzeichen von $STORY_COUNT Missionen in „$TITLE_NAME“ freigeschaltet.
1780758815	Rendering-Skalierung
905456972	Schwierigkeitsmodus
90161797	Leicht
772446225	Mittel
1323360165	Hart
773723552	Herausforderungen
231357304	Barmädchen
423656608	Pokerspieler 1
1117150295	Pokerspieler 2
169451094	Pokerspieler 3
215441153	Company Schläger
889456816	Company Wache
1895933195	Dynamit
555230222	Du kannst Dynamit aus dem Dynamitfass nehmen und werfen.
1749127563	THQ NORDIC PRÄSENTIERT
688311701	EIN MIMIMI SPIEL
196965312	ROCKY MOUNTAINS – BYERS PASS, COLORADO
2035300658	Einige Jahre später ...
678734013	Später an diesem Tag – Saloon von Flagstone, Colorado
1104443749	Ein paar Tage später ...
1382634260	KAPITEL I – DER DOKTOR UND DIE BRAUT
24572610	Der nächste Morgen – Das Anwesen von Bürgermeister Higgins, Colorado
1815180464	Der Morgen seines großen Tages.
13709330	O’HARA RANCH
116573738	Später am selben Tag ...
2035569198	O’Haras Ranch
1539239657	Der nächste Morgen ...
1835862470	Irgendwo in den Rocky Mountains
1348386178	Ein paar Stunden später ...
1767019463	Hauptschlüssel
740760431	Dieser Diener hat einen Hauptschlüssel bei sich. Kate kann ihn per Taschendiebstahl entwenden.
834792124	KAPITEL II – DER MARSHAL UND DIE HEXE
984401475	NICHT WEIT VON NEW ORLEANS – DER MISSISSIPPI
740638988	Ein paar Tage später ...
400429742	KAPITEL III – DER FALLENSTELLER UND DER JUNGE
681903459	Desperados III
543996593	Buffalo Jesse Holiday
1717825884	Sorry, aber das war der Falsche.
545451160	Knapp daneben ist auch daneben.
165804064	Du hast mir den falschen gebracht, mein Freund.
1737744677	Das war der Erste.
1335369679	Sehr gut. Einer fehlt noch.
1971389462	Das macht dann drei.
1677621127	Liefere alle 3 Ziele ab
744373092	Finde die richtigen Ziele und bringe ihre Leichen zu den Särgen in der Bank.
1360068588	Erstens
414084974	Finde das erste Ziel und wirf die Leiche in einen Sarg.
431760137	Zweitens
200398471	Finde das zweite Ziel und wirf die Leiche in einen Sarg.
652586781	Drittens
1212740393	Finde das dritte Ziel und wirf die Leiche in einen Sarg.
1193747041	Doppelgänger
963873748	Alle 3 Ziele sehen exakt wie diese Person aus.
860271519	Er hat recht.
1395653376	Schwierigkeitsgrad ändern
117815360	Hast du den Eindruck, dass das Spiel zu schwierig oder zu leicht ist? Möchtest du den Schwierigkeitsgrad ändern?
248132106	Drücke {0}, um dir das Video-Tutorial anzusehen.
1280511646	Video-Tutorials
1247566776	Tipps
939486293	Ansehen
1859485599	
764979700	
883782544	
296221501	
81407085	
469042531	
1016106197	
1138379973	
1974644796	
1399072971	
478499863	
1316634295	
613013956	
700157822	
1441026514	
1052554144	
691331786	
1200237725	
2047188974	
1086736772	
1325695743	
938551114	
1923516098	
1791779546	
1074120515	
1144268844	
1985915286	
140230882	
1108074469	
483912842	
2050738200	
924015142	
1922627386	
1535776286	
1074784141	
1132179571	
1682343523	
421900411	
223135400	
696379502	
506693659	
389542173	
1692264306	
194638780	
88719991	
36977424	
231656427	
449632747	
516316328	
372676256	
349163345	
2013369702	
193389541	
1630044108	
1483950500	
1460002959	
1362230875	
1681485887	
91397824	
1026835310	
2068193817	
915955799	
90924049	
463623175	
567794594	
1642537807	
1059743317	
542134913	
4116585	
1210780808	
596501927	
1203692909	
1825061230	
2117827310	
2129190582	
989069084	
1013603391	
929333834	
1928234693	
1042133567	
1611140670	
759710291	
282597824	
884722514	
37081017	
1193706579	
846798145	
1470865610	
1736595580	
1333339245	
98266295	
1845257427	
1975961192	
1022089077	
1645723736	
146982291	
1347946248	
928381080	
1844919437	
1950404014	
1998222519	
349882554	
368176102	
245988194	
1504806746	
765293290	
551926221	
1904747428	
77725224	
566652765	
1463121894	
1248273164	
385295767	
457581425	
1462448128	
718015304	
1549667384	
1346496147	
611407594	
1247510886	
718501231	
1969505815	
1576287966	
275687113	
760703559	
971615230	
942798568	
529072014	
2046941875	
1008258369	
1379379753	
666887155	
418820928	
194996508	
1458935711	
510752416	
1616150760	Benutzen
877914855	Gina LeBrush
1143681278	Chester Goodwill
1201834348	Louis die Hand
33790966	Billy „Beer Hatin‘ Rugface“ Ben 
859114774	Herausforderungen des Barons
1049284093	Geflüster im Dunkeln
502931271	Der Baron erwartet dich im Schatten. Er kontaktiert dich, wenn die Zeit gekommen ist.
2141318135	Der Baron wird aufmerksam
1197034691	Du wirst von einem geheimnisvollen Mann kontaktiert, der sich dir als „Baron“ vorstellt. Deine Aktionen haben das Interesse seiner Klienten geweckt, und er bietet dir die Chance, an exklusiven Herausforderungen teilzunehmen. Dies soll der Unterhaltung dienen./n/nBesuche alte Orte, um einmalige Herausforderungen mit nagelneuen Missionszielen zu bestehen. Der Baron stellt deine Fähigkeiten in diesem Spiel auf den Prüfstein, und manchmal verändert er die bekannten Mechaniken in unerwarteter Weise.
