English	영어
1176534400	어디 바람이라도 쐬러 간 모양이지.
580288198	화장실에 간 모양이지.
1340714392	또 바람맞았어.
1309355379	여기 있었구나! 많이 걱정했잖아!
255874644	왜 그렇게 나돌아 다니는 거야?
951825582	오, 주여! 무서워 죽는 줄 알았어!
1622624274	이럴 수가! 무슨 일 있었어?
1188693423	이런 망할...
1134504867	정말 끔찍해.
2115236093	이건 말도 안 돼.
1941204400	오, 신이시여.
1573683953	끔찍해. 정말 끔찍해.
40003383	비극적이군. 너무 비극적이야.
1211247312	악몽에 시달릴 것 같아.
1649813276	내가 할 수 있는 게 없어.
396317336	...
1112784339	...
2011790461	...
501531613	...
2095264113	...
922180441	...
1348870306	...
2125413017	...
255154991	...
679297566	...
888520204	...
888912692	...
771259385	...
1573162602	...
875960614	...
1192042141	...
1044052892	...
1385968309	...
70178401	...
1678350873	아으...
1983355356	아으, 머리야...
1287395035	뭐야... 누가...
2016920179	음...
604391259	잠깐...
442451549	저게 뭐지?
1156968898	뭐야...
783676270	이게 무슨...
2142854785	이상한데...
543018049	궁금하네...
957078014	저기...
1556099877	설마...?
1654355238	무슨...?
1819593496	음...
125970734	어...
1301390310	안녕, 꼬마 고양아!
335372129	어디서 나타난 거니?
840192193	혹시 불운을 가져오는 건 아니겠지?
163718385	오호! 쥐라도 잡으러 왔니?
65723539	그만 가보렴!
1243751171	많이 잡으렴.
1143506614	아이고, 귀여워라.
1384837613	가서 쥐라도 잡으렴.
639264608	... 이게 무슨!
840688859	... 그래, 퍽이나 재밌네!
1379504118	... 당장 신고해야겠어!
318456023	...
1213070655	...
334433587	...
1615107878	이상한 기분이 들어...
1815593622	이게 무슨 일이지...
1280308290	헤헤... 헤헤헤... 
256619727	머릿속에서 목소리가 들려...
250640711	은밀하게 속삭이는 소리가...
1596448609	목소리가 들려... 들어야 해...
1921943326	내 생각에는... 아니, 생각하면 안 돼.
613944237	우우, 다 괜찮아...
1111152083	길은 안전해...
1817618658	다른 누군가가 있어...
324524858	내 이름을 부르네...
1428800614	생각할 수가 없어...
495240633	무서워...
1606238999	너무 무서워...
1158415786	도와줘... 
2023301664	누가 좀 도와줘...
200764158	아무도... 없나...
1946915193	그래야지...
2127052066	가는 중이야.
751372532	물론이지...
1537473366	응, 그래야지.
936072684	당연하지.
785471103	그래.
467392789	그래에.
762342338	하, 하라는 대로 할게.
1224415745	원하는 대로.
175433459	좋아.
1631634102	어... 어떻게...?
61222040	어디서... 어떻게...
1268221957	난... 모르겠어...
1288435202	아니... 안 돼...
705637326	아니... 모르겠어...
2125765750	이렇게? 맞지?
2065347576	나한테 맡겨...
1646844260	그래, 끝났어...
1681595034	이렇게 하면...
1597351080	아, 안 돼!
1967046888	제발, 안 돼!
503664669	이런, 안 돼!
1615276102	꺄악!
938108615	도와줘! 도와줘요!
1080758150	누가 좀 도와줘요!
1469594946	살려줘! 아무도 없어요?!
1999763462	...
1281508472	...
1039779411	...
189213176	...
1271225798	자... 잠깐, 어떻게 된 거지?
714701772	어... 정말 이상했어...
1428535420	그런데... 내가 왜 여기 있는 거지?
975495802	어... 어떻게 된 거지?
511318392	필요한 거라도 있나요?
2107766117	아, 즐거운 대화가 되겠네요.
112519650	그런데 아가씨는 누구죠?
1005170768	응? 우리 구면인가요?
1469219878	오, 색기가 넘쳐흐르네요.
1425080148	시선을 사로잡을 만해요.
1346624600	무슨 말이 하고 싶은 거죠?
754004383	음, 듣고 있어요.
682724068	정말 즐거웠어요.
1614927031	네. 기회가 되면 또 봐요.
1381527384	잘 지내요, 아가씨.
1181088113	좋은 하루 보내요.
354589831	빈센트?
324802145	정말 멋진 파티예요.
421176680	물론이죠, 빈센트.
190611881	반가워요, 빈센트.
1023305032	정말 흥미롭군요.
226379297	정말 아는 게 많네요.
1456522951	흥미진진하네요.
1593169969	물론 잘 알겠죠.
1933670674	나중에 꼭 들러줘요.
495737185	반가웠어요.
520674673	좀 쉬엄쉬엄 일해요, 빈센트.
1792018848	들어주느라 혼났네...
57814753	나중에...
300023923	자신감이 과하네.
157253991	그럴 일은 없어, 아가씨.
1205381688	우리 선은 넘지 말자.
1455994893	운 좋은 녀석이네.
1799624607	여자가 아까워!
1136043908	그래, 좋은 시간 보내라고...
1622906240	아가씨... 저 사람은 그럴 가치 없는 인간이야.
1876460036	어딜 가.
1159306835	이 여잔 지금 널 가지고 노는 거야.
1554178564	저 여자한테 속지 마.
134363889	보람찬 하루를 보냈어...
905640874	보자, 또 뭐가 있더라...
667315518	아냐, 이걸로는 어림도 없어...
374669181	모든 게 순조로워.
641843691	어... 처음 봤네...
453225355	나중에... 그래, 나중에.
1577539249	점점 따분해지네.
1852398044	순 바가지야.
1961188689	기억하는 게 좋겠어.
1017343242	아! 깜박할 뻔했다...
940229683	...
1925386742	...
1340397718	...
701621120	...
609277026	...
1704211417	...
353465689	...
2071555800	...
1653360674	...
636145960	...
30709434	건배!
1658540811	건강을 위하여!
1470790383	맞아요, 맞아!
967610991	당신의 눈동자에 건배를.
782589311	프랭크가 기분이 좋은가 봐.
57085310	우린 언제 가?
1688770861	고약한 도둑놈들...
659892002	날 끌고 갈 순 없을걸!
1236935	제발 조용히 좀...
795989707	시간이 많이 늦었는데...
1782436612	결혼식이 기대돼.
1550155774	멋진 장식이야.
182336083	우리 사촌이 죽다니...
1918570456	살인범이 돌아다니고 있어.
638228143	하필 비라니.
295492585	목장이 꽤 크군.
1324786057	용납할 수 없어. 결혼식을 놓친다구!
1951713450	벌써 며칠을 여기서 이러고 있는 거야.
261253294	정식 항의 서한을 보내야겠어.
280742776	너무 추워! 이건 말도 안 돼.
1068511834	내가 지켜봐야지.
2067887538	프랭크가 성질 내고 있어.
410397557	어젯밤에 끔찍한 소리가 들렸어.
1229775573	외지인 놈들, 시끄러워 죽겠네.
1786729789	우린 운이 좋았어. 이번 달만 세 번째야.
658494238	그 여자는 좋은 가격에 팔릴 거야.
1290257057	뉴올리스언스의 밤은 분주하군.
1184606581	난 도시의 밤이 정말 좋아.
1097770410	여기서 당장 나가야 해.
1160507109	이건 실수야.
2127308551	흑... 몸이 다 젖었어.
1181972112	도대체 어찌 돼가는 거지?
1207670221	너무 피곤해.
140417925	좀 누워야겠어...
2052132623	회사 직원들이 여긴 무슨 일로 온 거지?
734917050	생긴 게 맘에 안 들어.
186294582	사막의 한낮이라니.
1007284668	정말 멋진 저녁이야.
730209391	빈센트가 돈 좀 쓴 모양이야.
1760518251	이런 게 삶이지.
907284283	그리운 옛 시절이 떠오르네.
1954457527	오늘은 어땠어?
429279556	괜찮았어.
403000237	안녕?
1846004557	오, 안녕?
7733384	잘 지내지?
1535306321	응. 잘 지내지?
923335378	불편한 건 없고?
561936083	어, 없어.
1598338893	혹시 담배 좀 있어?
1042228625	없는데 어쩌지.
998181370	이따가 술이나 마실까?
1949789269	물론이지.
1554566593	문제 없어?
210397664	다행히 없어.
1695715331	이따가 포커나 한 게임 할까?
1892589894	물으나 마나지.
576168993	어떻게 됐어?
2147364375	쉽게 끝냈지.
1220917553	우린 언제 가?
843663462	모르겠어. 곧 가겠지.
659402639	이봐, 위스키는 어디 있는 거야?
506731499	어제 다 떨어졌어.
2087867666	지원 인력이 올까?
491522944	두고 봐야겠지.
991875847	도적 떼 정말 싫어.
945648983	나도 마찬가지야.
770265890	회사 직원들이 말썽 피운 거야?
1059918480	뻔하지, 뭐.
1119741147	괜찮아, 친구?
2005417954	그럭저럭. 걱정 마.
1530696088	너무 기뻐.
1896159954	우리 사촌이 드디어 결혼을 하다니.
2138345405	신부의 웨딩드레스는 봤어?
395131905	응, 봤지. 우리 사촌인데 당연히 최고의 드레스로 골랐겠지.
1255898381	어떻게 된 건지 봤어?
537931171	아니. 나도 보고 싶어. 시체가 있다고?
1094849248	우리 사촌에게 액운이 꼈나 봐.
561802132	어차피 맘에 안 드는 녀석이었어.
271065096	목장 규모가 상당한걸?
122050469	더 큰 목장도 봤어.
1779884202	꼭 오늘 밤에 이렇게 비와야 하나?
277975513	뭘 이 정도 가지고 호들갑이야?
1330214847	엄청 춥네!
1804844047	이러다가 독감에라도 걸리겠어.
1680920523	플래그스톤 소식 들었어?
1068000334	그게 뭔 상관? 지금 결혼식 놓치게 생겼는데!
944483258	혼자였을까?
1766129879	잘 모르겠어. 정신 바짝 차려.
1854907898	사내는 봤어?
876676388	그럼. 무서운 현상금 사냥꾼.
742465346	이게 무슨 일이래? 아는 거 있어?
1130272016	난 늪지의 마녀들 짓이라는 데 돈을 걸겠어.
2105042420	그게 정말일까? 진짜 악마 짓이라는 게?
845140358	별로 생각하고 싶지 않아.
855641018	여자애랑 잠깐 즐겨도 될까?
2038972020	사장이 싫어할걸?
1791990369	뭐 이리 오래 걸려?
1904951934	몇 명이 뒤처져서 그래.
1727604312	정말 멋진 밤이지?
1441520069	그러게 말이야.
102311604	누가 오는지 알아?
1005990359	물론. 아주 가관이겠어.
1778946503	여기서 벗어나야 해.
1200978396	기회를 봐야지.
232424106	어떻게 빠져나가지?
1238309353	조금만 참아.
743014583	배가 들어오는 거 봤어?
1534779148	데빗의 배야.
1299584755	도로는 왜 봉쇄한 거래?
1240713191	회사 일 때문이겠지, 뭐.
901565422	서 있기조차 힘들어.
1418076256	나도 그래.
620911853	더 이상은 못 참겠어.
867395614	힘내라고, 친구.
1881750636	저 사람들 뭐 하는 거지?
1284010605	광산에서 포로가 탈출했어.
148687909	다들 긴장한 모양이야.
1616648104	아주 위험한 사람들을 쫓고 있거든.
1144457094	좋은 시간 보내고 있어?
1196313950	당연하지.
1587676867	빈센트가 조금 긴장한 것 같아.
1643949158	에이, 그럴 리가.
806214391	그놈들이 과연 올까?
1293344806	난 프랭크의 감을 믿어.
515854775	그리운 옛 시절이 떠오르네.
2098670320	그때도 무척 더웠지.
1765507380	좋게 끝나진 않을 테지.
562162167	어, 그 얘기는 들었어.
1073260008	그런 건 전문가들한테 맡겨야지.
2054331313	내 말이!
84928980	이건 비밀이야, 알겠지?
1965305206	다른 녀석은?
252449846	장기적으로는 상관없어.
1001318888	잠깐만 들어봐.
993942892	좋아, 하지만 이제 어떻게 되는 거지?
1899894936	걱정 마, 예전에도 겪은 상황이야.
448934298	잘 이해가 안 가.
1236928875	이런, 그걸 놓치다니.
1477876591	그게 차이점이지.
1817297803	내가 뭐랬어?
936941692	사실일 리가 없잖아, 그렇지?
1673973709	믿는 자에게 복이 있나니.
1261649749	뭐 별다른 건 아닐 거야.
1195829652	요즘 별 얘기를 다 듣는구나.
639909000	아무래도 시대가 바뀐 것 같아.
1834783339	처음 듣는 얘기야.
2018335622	무슨 얘기하고 있었지?
1166500983	하던 얘길 까먹었는데... 아, 그래.
1465055266	그래서 내 말은...
985567019	그래, 무슨 얘기 하고 있었지?
462550873	다시 본론으로 돌아가서...
860014485	멈춰! 그러면 안 되지!
1904139271	여기서 뭐 하는 거지?
1130226246	그만하지 못해!
1060555275	무슨 꿍꿍인지 알겠어.
211896578	이상한 사람이네.
836339868	일부러 정신 나간 척하는 거야?
14948735	여기서 뭐 하는 거지?
528246676	여기 있으면 안 될 텐데?
1982206999	경비들 눈에 띄면 큰일 날 걸!
1389033116	...
1430088976	...
1646123408	...
1390038058	...
1909370950	...
328384749	...
465571489	사용할 무선 컨트롤러
1266674654	입력에 사용할 무선 컨트롤러를 선택합니다.
669018033	마우스와 키보드 사용자에게만 해당하는 대체 조작 방식입니다.
1875520036	변장
1489351884	케이트가 여기서 변장 도구를 획득할 수 있습니다.
1839200631	환경 요소 처치
1427780181	이 물체를 사용해 사고를 발생시킬 수 있습니다.
1236964701	저장/불러오기 사운드
750239754	게임을 저장 및 불러올 때의 사운드 효과를 활성화합니다.
1544087171	상자 내용물 강조 표시
622041107	강조 표시 기능을 활성화했을 때 탄약 상자의 내용물이 보이도록 합니다.
896927936	시체 던지기
17267270	운반하던 시체를 던집니다.
821428773	횃불 던지기
588915567	가지고 있던 횃불을 던집니다.
2139804794	돈을 은행에 돌려주세요.
266598463	다른 일행을 깨우기 전에 닥터를 먼저 풀어주세요.
27082783	은행의 뒷문을 사용하지 마세요.
1236382342	경비 {0}명을 처치하세요.
1821780181	안 비앙카
620431163	안 비앙카(갈퀴)를 배치합니다. 갈퀴를 처음 밟는 적은 기절합니다. 사용한 뒤 다시 주워야 합니다.
1139064368	자막을 켜시겠습니까?
430465293	자막을 켜시겠습니까? 옵션 메뉴에서 자막 설정을 더 세밀하게 조정할 수 있습니다.
1880366148	완료
2094026160	신규!
1180352869	원뿔 시야 품질
539396311	원뿔 시야 품질을 높이거나 낮춥니다. 대부분은 복잡한 지형에서의 원뿔 시야와 관련이 있습니다. 성능이 향상될 수 있습니다. 게임 플레이 기능에는 영향이 없습니다.
1434484342	도주
1300292726	출구에서 만나 함께 탈출하십시오.
473075316	던지기
2099011192	클럭커스 하사관
1065511466	플룹스 요원
538080267	열쇠 확보
909577338	경비에게서 열쇠를 확보하세요.
1113321471	투덜대는 남자 풀어주기
1778748410	놈들이 투덜대는 남자를 철창에 가두었습니다. 남자를 풀어주세요.
837906021	말 태우기
297038480	투덜대는 남자가 탈출할 수 있도록 말에 태우세요.
857259210	이 세상에는 두 종류의 사람이 있습니다. 장전한 총을 가진 사람과 자기 무덤을 파는 사람. 오래전에 누가 그리 말했었죠. 이름은 당최 기억이 안 나지만 말입니다.
1826507205	상관없습니다. 오늘은 그 말에 어울리는 시험을 치를 겁니다. 총만 빼고 모든 무장을 해제했습니다.
1568115959	이곳의 경비들을 전부 해치워야 합니다. 곧 난리가 나겠군요. 총알 수에 주의하시고 상자를 찾아 탄약을 보충하십시오.
188031238	갱단이 흩어져 있으니, 다시 모으는 편이 현명할 겁니다. 혼자 할 수 있는 일엔 한계가 있는 법이니까요.
1486647311	능력을 보여주십시오. 이기면 그 총을 가질 자격이 되는 거고, 지면 자신의 무덤을 파게 되겠지요. 어느 쪽이든 의뢰인들이 지켜본다는 사실을 명심하십시오.
371961743	모두 처치({0}/80)
1299833010	총으로 모든 경비를 제거하세요. 경보 작동 시 나오는 경비들도 포함됩니다.
1473429113	탄약 상자
971301613	탄약 상자를 찾으세요. 탄약이 추가로 필요할 겁니다.
