English	英语
669447907	估计是公司业务需要吧。
610164075	我要站不住了。
1247703699	咱俩都是。
230914525	我受不了了。
1816884307	坚强点，朋友。
1973449938	他们在这干嘛？
1061398885	炸矿。
1158072521	他们很紧张。
1509037970	那可不，他们要抓的人很危险。
832941152	一切正常吧？
481755568	差不多吧。
1257868930	你看见弗兰克发生了什么吗?
1783101948	别让德维特先生听到。
1185693792	你觉得他们会来吗？
876597107	弗兰克说会的。
1890853346	让我想起了过去美好的日子。
2138187520	是啊。还是很他妈热啊。
1840074735	我告诉你，不会有好结果的。
717855587	是的，我听说过。
609448203	我觉得还是留给专业人士吧。
1323368223	与我的想法一致。
894982659	啊，请不要告诉任何人，好吗？
1833407896	另一个呢？
1979116485	从长远来看，这不重要。
1091594973	听一会儿。
989425648	当然，但是现在呢？
801397173	别担心，我以前见过。
1236715719	我不确定我听懂了。
1826402428	不敢相信我错过了。
1371386793	这就是差别。
630021603	他，他，告诉你了。
955780581	那不可能是真的，是吗？
188273265	你最好相信这点。
1720195152	是啊，但这不是什么新鲜事儿。
1489094158	你听说了各种事儿吧。
1864759570	我感觉时代在变化。
1257814581	那对我来说是新闻。
971009953	我刚才说到哪儿了？
171486738	打断思路了......啊，对了。
416648708	我刚在说......
1085013886	好吧，我们刚才说到哪了......
1968202159	话说回来......
671880834	等等，等等，你这样是不对的！
1579815946	嘿，你在干什么？
1309790604	拜托，能停下吗！
603723275	停下，快停下！
322269652	你真是个奇怪的家伙。
40314205	你是故意装模作样的吗？
1141136403	你在这干嘛？
129939999	你不该在这儿里吧？
1610055770	最好别让他们看见你！
713118835	......
1432681070	......
867838392	......
893670218	......
2058026809	......
1511665725	......
218426436	当然不想！
387346738	不！
648813681	噢，天啊！
1595333562	啊啊啊！
419390346	救命！救命！
370314354	谁来帮帮我！
1418729856	有人吗！救命！
1824994674	我得离开这！
1458914733	我不能待在这！
933439464	快！
218582852	别动。
890401936	为什么总是这样？
1137691250	看起来太糟了！
1281619810	得躲起来。
134431810	......！
1657010473	......！
669939038	......！
777606728	......！
2000867489	......！
497377746	......
823809530	......
36743388	......
1942950434	......
479465925	......
92735497	......
902268243	......
1016445743	......
484855051	......
1750922062	......
1888038752	......
1143813194	......
26403376	......
1496101917	......
751503661	......
1200306654	......！
1036262400	......！
831754548	......
1442441833	......
1137971893	她死了！
295461121	等等！她死了！
463661872	他死了。
927177950	等等！他死了。
353842478	有尸体！
1704488757	那个死了！
509464880	他被守卫给干掉了。
1199855867	是守卫把他杀了。
778840773	她居然被守卫给杀了。
117877211	是守卫把她杀了。
428677587	该死，是守卫干的。
1328766706	死了。是守卫干的。
1005432506	啊，什么鬼啊？
419419817	你在开玩笑，对吧？
1979956804	天啊！
1560704419	这是谁的足迹？
1327290388	以前从没见过这些脚印。
1525352676	谁在这走过？
829255321	是谁留下的脚印。
1725558943	该死的。灯灭了。
1287498134	谁把灯灭了？
203602001	幸好我有火柴。
1812475882	又是灯。
901891113	这，发生了什么？
138033287	这，这不对劲啊？
1081690694	你有点不对劲欸！
702431898	嘿，这不对劲啊！
2047405492	不，停下!
1561900802	应该会值钱！
289694496	这是哪儿来的？
1675592073	刚才明明没有啊！
80410375	不能不管啊。
1271502352	来妈妈身边。
966623416	我的。
1015149245	今晚的酒钱有着落了。
720135281	听说了。
741184003	呵呵，走运。
884286787	她睡着了？
1390978764	她在这干嘛？
182537259	他睡着了？
228442870	他在这干嘛？
1220657126	嘿。你怎么了？
122113873	睡觉，是吗？
1268156577	她被绑起来了？
1983986865	有人抓住她了！
1354019560	他被绑起来了！
460168962	有人抓住他了！
1861838770	谁把你绑起来了！
197631598	嘿！谁把你绑起来的？
1441605814	她在哪呢？
841224557	她去哪了？
403487079	她刚才不是在这儿吗？
568122081	他在哪儿？
1790875830	他去哪儿了？
1922128668	他刚不是在这儿吗？
1824904018	嘿，我朋友去哪儿了？
1441210939	让我等着，嗯？
1323798664	嘿！怎么这么慢？
1304322408	嘿，醒醒。
1162592404	醒醒，好吗？
494793294	没事吧？
870263669	谁把你弄成这样的？
733349313	谁把你绑成这样的？
2033444305	啊？！
693928559	干啥？
314300688	你听到了吗？
384314385	嘿，谁啊？！
1869288065	这可不好玩！
1458802747	好了，够了！
321683688	什么！
1862286260	谁在开枪？！
744830321	有人在朝我们开枪！
206022182	啊，我听到了！
2075538787	谁啊？
206917495	有人吗？
1112976017	真是够了！
617816600	别这样，好吗？
1413892940	你非得这样吗？
290979023	什么鬼啊？
2030164938	我疯了吗？
1514241032	啊！呃......什么?
1887128969	我在干嘛？
2027173739	别在意。
1118770180	真是愚蠢。
611345170	有什么大不了的？
1117261213	有人吗？
2052344217	喂？有人吗？
497178482	这一点也不好玩，你知道吗？
395597588	出来吧，我现在没心情闹。
1205749498	没事了。好吧。
1231728847	无能为力。
2013635218	没事了。还是回去吧。
441739297	我还有别的事。
596998052	没辙。
1830229344	不想跑路。
1948917878	太远了。
251588209	我才不会去呢。
1191576750	我才不会去呢。
1300833156	我要待在外面。
1022863050	还不能进去。
933729292	我才不会出去。
1308036473	我要待在这儿。
2095538877	现在还不能出去。
1383863049	不知道怎么过去。
709606473	呃，那太麻烦了。
452023083	这里？当然不想！
844462817	去哪乱跑了。
1611816375	找个树躲着去了吧！
1457646221	好了好了。你爱咋咋地吧。
1213188929	你在那儿啊！天啊！
717608594	你瞎跑什么呢？
574681684	啊。你吓死我了！
83101362	不！发生了什么？
1374805334	该死！
1872849306	老天！
568283861	我去！
465041817	我去......
178322310	什么都做不了。
1825424806	真他妈丢人。
547383163	真是一团糟。
937253773	我们在这儿无能为力。
1383230651	......
503868788	......
1160067251	......
351090345	......
1625094971	......
1250638353	......
1117296342	......
1346986362	......
1101706111	......
848046378	......
343156859	......
1719656310	......
1215968392	......
1662250384	......
796192443	......
1602755880	......
1913976133	......
814280622	......
1196159422	......
674210948	哎哟......
22343729	啊，我的头......
1210833096	什么......谁......
1417289485	嗯......
1196937461	等，等等......
2114310563	那是什么？
1177881374	有情况......
397215487	什么......
280962069	什么玩意儿？
229394941	嘿......
1145092089	嘿......
1393676539	这是......？
863741838	啥......？
2102627854	嗯......
1880676664	呃......
756747157	嘿，小猫咪！
1319465540	真可爱。
565138582	哈！嘿！你从哪来的呀？
943804382	呵呵，你在捉老鼠吗？
1614475967	再见！
1132402385	嘿，可爱的小东西。
601872494	提高警惕，兄弟。
1800633776	......妈啊！
1021594811	......该死，我的眼睛！
1896051716	......就知道这是个坏点子！
2107896032	......
1911485372	......
2077106441	......
1630734912	有点奇怪......
840833309	这是怎么了......
543681742	他他......有趣......
2059311481	脑袋里都是声音......
2054501445	低语，低语......
2072238500	我听......我得听......
1436051723	我感觉......我感觉什么？
1069118273	噢，我很好......
1088890492	我现在明白了......
2075635122	有其他人......
708217212	你在叫我......
1699970062	无法......清楚地......思考......
2007595570	我们要骗过他们......
1434293774	我叫他们......
921246628	呵呵，表现得很害怕......
1283222386	大声叫......
368852538	喊救命吧，呵呵......
2056651856	好的。
69700990	正在路上。
441244712	好吧好吧。
399072930	是。
802086604	嗯哼。
948297118	是的。
1178567889	听命。
1455353820	我，我会做的。
1750997848	好吧。
1274981669	好吧。
816133070	呃......
1077888595	去哪......怎么做......
1309618797	我......不知道......
2119465789	不......不，不......
1640177919	没有......看不见......
521209777	像这样，对吗？
66532644	我弄好了......
1876637640	是的，好了......
773281017	就像这样......
32418366	啊，真见鬼！
1952640585	别这样！
1600337869	啊，天啊！
1652711869	啊啊啊！
1385909977	救命！救命！
281149472	谁来帮帮我！
635793022	救命！有人吗！
929966367	......
1946834458	......
661006270	......
1891445780	......
720882498	等等，刚刚发生了什么？
1999419664	哈......真是奇怪......
472870329	咦......我怎么在这啊？
937638657	啊......发生了什么？
1298402800	我能帮你吗，亲爱的？
1110348724	我能为你做些什么？
1183141559	嗯嗯，我能为你做什么？
426491805	我洗耳恭听，亲爱的。
128964089	还需要什么吗？
111096953	嗯，听起来很有趣。
1231912616	你的意思是？
1884240485	嗯，我在听呢。
1938557662	很高兴和你说话。
1132246034	回头见。
104729214	保重。
71991034	嗯嗯，祝你好运。
1413869143	先生？
1508741136	我吗，先生？
1186278892	请指示，德维特先生。
1216695382	你是说我吗，德维特先生？
159797425	当然，先生。
1791983219	明白了，先生。
1224104187	一定的，先生。
616828719	没问题,先生。
1731956899	好的，先生。
2067764701	谢谢您，先生。
953177886	我会记住你的话的，先生。
704028950	天啊，真讨厌。
962953618	对不起，亲爱的。还是别了。
2074797965	呃，你不是我的菜。
1564611961	不知廉耻。
566600254	呃，不行。
931485723	你这个疯子。
28463321	你居然能把到这种妹子！
1315404468	好吧，好吧，你去找乐子吧......
296351444	哦，亲爱的。相信我，他配不上你。
1992956647	啊，你别这样。
188061436	她在耍你呢。
1053889121	别被她骗了。
1325703382	一天又要过去了......
619297348	背又开始疼了......
729797723	我需要多睡会儿......
2138758058	一切都很安静。
1580623648	这儿没事。
2003677178	真痒啊。
1687457749	真无聊。
28224620	我想要一双新鞋。
1899299288	好吧......
464289324	该死的。差点忘了......
363956283	......
599156473	......
1420386326	......
859762540	......
2038419615	......
1115716585	......
1120847713	......
579542080	......
1752477208	......
283706930	......
1396073629	干杯！
840476864	干了！
584709926	干了！
775874072	干杯！
1936459737	弗兰克心情不错。
1012301273	我们什么时候出去？
1139859870	该死的强盗......
1997102153	你抓不到我！
465437588	希望它保持安静......
905926198	天晚了......
585802436	哼......阔佬。
1186357806	今天是大喜日子。
1821853543	镇长死了......
1662303859	杀手还在逍遥法外。
337962660	讨厌下雨......
2077189993	......！大农场。
1399324926	这班岗快结束了......
