English	angielski
274454063	Co jest, dlaczego to tyle trwa?
1010827604	Pracuję nad tym, okej?
1902320253	Jest jakiś problem?
103543113	Widzisz, jaki jest wielki?
2019762533	Po co mi w ekipie kasiarz, który nie potrafi otworzyć cholernego sejfu?
909119802	Spokojnie, Cass. Daj mi się skupić.
1709304919	Czekam.
483538927	Jak mam pracować, kiedy wydzierasz mi się ciągle nad głową?
787184426	Po prostu go otwórz, dobra?
1584416006	Pracuję nad tym, Cass. Spokojnie.
993672428	I jak, otwarty?
1332824998	A czy wygląda na otwarty, mądralo?
222575628	Yyy... nie?
1291261267	Dajcie mi pracować, Jezu Chryste.
1103802751	Jak mu idzie?
2038428487	Zapytaj go.
1789273480	Ej, Butch! Jak Ci idzie?
1701212537	Zamknij się i idź na obchód.
1356906179	Wciąż nic?
1427950506	Ta.
696682202	Ej, Butch!
774178509	Jeszcze słowo, a otworzę ten sejf twoją czaszką!
220018265	Ile to może trwać...
1263721438	Komu to mówisz.
283430914	Potrzebujesz czegoś?
266158854	Tylko jednej rzeczy. CISZY!
1564635340	Okej, zobaczmy, co my tu mamy.
1292847304	Hm.
1125921543	Co? O co chodzi?
760730558	Ten cholerny sejf jest pusty. W środku jest tylko notatka.
688570029	Wspaniale.
249881902	Wracajmy do Rosie.
1144786249	Chodźmy po Coopera i wracajmy do Rosie.
1889591150	Lepiej, żeby nam to wyjaśniła.
109488112	Witajcie z powrotem.
569979334	Tu jest! Amigo, przywitaj się z moją kochaną Rosie!
509371406	Witaj, panienko. Proszę o wybaczenie, ale kojarzę cię z Baton Rouge. Pamiętam wszystko jak przez mgłę...
260862792	Nic się nie stało, panie Cooper. Zdarza się najlepszym.
81203496	Sejf był pusty. Jedyne, co znaleźliśmy, to ta notatka.
1104832070	Tego się obawiałam. Mogę ją zobaczyć?
281717185	WIEDZIAŁAŚ, że tak będzie?
1657860207	Miałam przeczucie. Zobaczmy...
357235499	Co tam jest napisane, skarbie?
1174650106	„Kimkolwiek jest ta bezwartościowa szumowina, która to czyta, lepiej niech opuści posiadłość mojego brata i wraca tam, gdzie jego miejsce – do kopania piachu.”
1082676112	Podpisano: Magnus Hieronim DeVitt
1962075237	Wygląda na to, że nasze łowy dopiero się rozpoczynają.
283593118	Rozdział IV – Piękna i bestia
571719469	Rozdział IV – Szmal dla sępów
1728706167	Znajdź przełącznik na pomniku
2056762711	Dostań się do pomnika na podwórzu. Znajduje się na nim przełącznik, który sprawia, że... coś się dzieje.
1034617777	Zgarnij Coopera (opcjonalne)
456779033	Cooper czeka przy wejściu. Idź się przywitać.
941098583	Otwórz sejf
786314742	Sejf znajduje się pod fontanną. McCoy może go otworzyć.
2057191596	Przebranie A
2088523610	W dole znajduje się przebranie dla Kate.
1481916635	Przebranie B
1024967519	W ogrodzie znajduje się przebranie dla Kate.
1247782491	Hacjenda DeVitta/n(opuszczona)
695077169	Część 1: Spóźnieni na przyjęcie
265455246	W pierwszej części „Szmalu dla sępów” nasza grupa spotyka się ponownie, aby zapolować na ukryte skarby Vincenta DeVitta./n/nPomóż im znaleźć tajemniczy sejf, uniknąć żądnych krwi rabusiów i odkryć, czy naprawdę można ufać enigmatycznej Rosie z Baton Rouge, czy może ma ona w tym wszystkim swój własny interes.
72555366	Trzy miesiące po porachunkach w Diabelskim Kanionie nasza grupa spotyka się ponownie./n/nWiadomość od Hektora wspominała o lukratywnej ofercie: poszukiwaniu ukrytych skarbów Vincenta DeVitta./n/nBohaterowie docierają do posiadłości DeVitta, której dawny blask zmalał przez zaniedbanie oraz chciwe łapy rabusiów./n/nRazem z nimi jest tajemnicza Rosie, kontrowersyjna znajoma z ich eskapady do Baton Rouge... 
1549737372	Trzy miesiące po porachunkach w Diabelskim Kanionie nasza grupa spotyka się ponownie /n/nRose, kontrowersyjna znajoma z Baton Rouge, potrzebuje ich pomocy, by odnaleźć ukryty sejf ze skarbem Vincenta DeVitta./n/nWracając do obecnie opuszczonej hacjendy DeVitta, napotykają żądnych krwi rabusiów na drodze do pomnika stojącego na podwórzu./n/nUkryty na pomniku przełącznik powinien odkryć położenie sejfu. Gdy tak się stanie, pozostanie tylko go opróżnić. A, i gdzieś w okolicy jest też Cooper.
1972791255	Przynieś Rosie prezent.
1497331362	Przynieś Rosie sukienkę.
1294823371	Nie spotykaj się z Cooperem.
340212994	Pieniądze nie są dla nikogo jedyną motywacją.
1087297469	Przyznaję, że czasem ciężko jest mi uzasadnić, jak daleko jestem w stanie się posunąć.
787239786	Kradzież ukrytej fortuny Vincenta DeVitta spod nosa kilku rabusiów miała być łatwa.
1133525180	Ale wygląda na to, że jego brat, Magnus, wyczyścił skarbiec na długo przed naszym przybyciem.
474428530	Na szczęście wiem, gdzie znaleźć Magnusa DeVitta.
532289047	Aczkolwiek nie chciałam tak szybko wracać do Luizjany...
1324959016	Spieprzaj! I nie wracaj!
2067274862	Nie udało się. Pan DeVitt, co było do przewidzenia, nie chce nas widzieć.
495576672	Ten gość był dla ciebie niemiły?! Urwę mu łeb!
1108652645	Spokojnie, kochanie. Musimy zdać się na plan B.
1190890082	Wygląda na to, że przydałaby się wam pomocna dłoń, co?
1743621451	Belle!
525813077	Hej!
160748737	Dobrze, że jesteś!
2063767261	Chcę, żebyś wiedziała, że wstawiłem się za ciebie.
1118808665	To miłe z twojej strony, słonko.
893284116	Cześć, Rosie.
1162802782	Isabelle, jak dobrze znowu cię widzieć!
1076754197	Ach, tak?
663438587	Proszę. Chciałam właśnie wyjaśnić nasz plan, jeśli pozwolisz.
1866064282	Ależ proszę.
1867019390	Dobra, z tego co wiem, pan DeVitt przebywa obecnie na dachu swojej rezydencji. 
1756016296	Udajcie się po prostu na górę i zmuście go, żeby powiedział, gdzie są pieniądze.
287312234	Uprzedzam jednak, że żeby dostać się na dach, potrzebny wam będzie klucz. Znajdziecie go w ogrodzie.
1489773450	Jeżeli będziecie potrzebować przebrań, to też się jakieś znajdą.
1177045700	Dobrze poinformowana, jak zawsze.
645887104	Widzisz? Mówiłem, że możemy na nią liczyć!
2073334627	Dziękuję, Hektorze.
705478934	Ja będę czekać tutaj, jak zawsze. Powodzenia.
1770418093	Słonko, mógłbyś wyświadczyć mi przysługę i popilnować mojej starej przyjaciółki?
257020204	Dla jej własnego dobra, oczywiście.
1655882832	Oczywiście.
415167592	Nie martw się, Doktorku. To naprawdę świetna towarzyszka.
1851552262	Och, nie wątpię.
2111831061	PLANTACJA BAWEŁNY DEVITTA
1977065917	Zobaczmy, dokąd to nas zaprowadzi.
1376135008	Zakradnijmy się po cichu, dobrze?
215473589	No, dalej, pieniądze czekają.
1090506123	Tak więc pracujecie z Rosie Adams. Mam nadzieję, że wiecie, na co się piszecie.
1174008409	Ależ oczywiście. Mieliśmy z nią krótką przygodę w Baton Rouge.
2075266149	Chwilę... To ONA dorzuciła wam coś do drinków?
1961361628	Taa. Wciąż nie pamiętam, jakim cudem wnieśliśmy tę krowę na dach.
927182866	Cóż... Skupmy się teraz na tym, jak dostać się do środka.
243525223	Jesteśmy w środku.
1996767205	Weszliśmy.
1411272496	Jestem w środku. Świetnie.
792351549	Okej, jestem w środku.
1151783108	Słuchajcie, nie musimy martwić się o robotników. Dałam im znać, ze przychodzimy. Nie wydadzą nas.
2062980646	Masz tu paru przyjaciół, co?
149736502	Reputację.
102232804	Jak myślisz, co szef sprowadził z Nowego Meksyku?
1578282633	Nie wiem, nie obchodzi mnie to.
345483893	No weź, Freddy. Na pewno cię to ciekawi.
2034911439	Wciskanie nosa w nie swoje sprawy nigdy nie kończy się dobrze. Zwłaszcza, jeżeli są to sprawy DeVitta.
829078667	Jak powietrze tam na górze?
1731872078	Bardzo śmieszne. Nie miałeś być na patrolu?
868043868	Zamknęli bramę do ogrodu. Nie mam zamiaru zasuwać dookoła.
2023043705	Jak chcesz.
856783855	W kaplicy coś się dzieje.
92700561	Wścibscy robotnicy, nic nowego.
1802995305	Taa. Gapili się na mnie cały dzień. Nie wiem, o co im chodzi.
1653419427	Nie przejmuj się tym tak, stary.
1465499533	Co ty właściwie robisz tam na górze?
1002434623	Mam stąd lepszy widok.
1414462688	A jak usłyszysz coś podejrzanego?
373380709	A jak myślisz? Oleję to.
1824252542	Załatwione.
1812110440	Hmm.
1538560286	He, he, he.
1009259826	Ups.
653594314	Cóż, brama jest zablokowana. Musimy znaleźć inną drogę.
1018643636	O co w ogóle chodzi szefowi?
1568603560	Nie wiem. Wezwał wszystkie grube ryby. Rozdał im jakieś papiery.
2002476188	Myślisz, że dostali premię?
304257400	Od szefa? He, he, a to dobre.
1948378767	Tak sobie myślałem o szefie...
716438269	Co masz na myśli?
1435566874	Nie sądzisz, że trochę mu odbija? Że zniknięcie jego brata go dotknęło, i w ogóle?
1323360239	Nie, jego brat gówno go obchodzi. Mniejsza konkurencja, takie tam.
1384578904	Wspaniały dzień, czyż nie?
1926333302	Jeszcze jak. Byłby jeszcze piękniejszy, gdybyśmy nie musieli stać na straży.
1426203787	Ciii... bo jeszcze szef usłyszy.
769554633	Gówno, a nie usłyszy, debilu. Opala się na dachu. 
2036212999	Myślisz, że robotnicy coś planują?
1799663924	Za bardzo się martwisz, stary.
961071325	Serio, zrobili się nagle strasznie nerwowi. Może szukają kłopotów.
930845031	Niech robią, co chcą. Jeżeli chcą kłopotów, to u mnie je znajdą, he, he.
1413161159	Ach, Isabelle z przyjaciółmi, prawda?
615226286	Reszta już wie o waszym przybyciu, ale bądźcie ostrożni. DeVitt potroił liczbę strażników. 
1299406532	Wielkie pola. Można się dobrze ukryć.
323715642	Wspaniałe miejsce na zabawę w chowanego.
666362299	Pełno tu bawełny.
583884499	Ogród jest po drugiej stronie strumienia, tuż za tym domem z molem.
1095979354	Spróbujmy jeszcze raz przeczesać pola.
1284281502	I znów zabawa w chowanego.
260231978	Hm... Bawełna powchodzi mi w brodę.
545062042	Ten wielkolud na prasie do bawełny ma jeden z fragmentów mapy.
69940619	Stąd widzę wszystkich.
193322740	Nikt się do mnie nie zakradnie, he, he, he.
1279473339	Chcecie? To chodźcie i sobie weźcie.
962895899	Nie zawiodę szefa, nie-e.
295264095	Słyszycie mnie tam?! Nic nie dostaniecie!
863414015	Myślicie że ukryjecie się w bawełnie? Wszystko widzę, rozumiecie?!
2057340577	Twardy i straszny, to cały ja. Nikt mnie nie dźgnie w plecy, dobra robota!
1316421346	Jak ktoś podejdzie z nożem... wziu, bum, strzelbą w brzuch.
835229466	O co tu w ogóle chodzi? A zresztą, nieważne.
171468344	Strzelba naładowana? Naładowana, tak, naładowana, dobrze.
1415709429	Oczy szeroko otwarte. To będzie długi dzień. 
1535749146	Wiesz, o co chodzi Alowi?
421385118	Nie mam pojęcia. Jest taki od spotkania z szefem parę tygodni temu.
1414743983	Wciąż mamrocze. Coś o bawełnie, dźganiu w plecy.
1849275737	Nie martw się, przejdzie mu.
510510379	Gdzie właściwie jest reszta robotników?
223773436	Nie wiem. Ale dostaną ochrzan od szefa, zaufaj mi.
1631395957	Jeżeli się obijają, to może ja mógłbym...
1833119491	Śmiało. Tylko nie zdziw się, jak szef i ciebie zagoni do roboty.
560803052	Szukacie kłopotów, co? Lepiej trzymajcie głowy nisko.
1174985129	W polach o to nietrudno, ale w razie czego możecie też rzucić się w stertę bawełny, he, he, he.
1416870764	Wygląda na to, że jest tu dość ciasno.
748021028	To tu sortują bawełnę.
175596108	Spójrzcie na te sterty.
160958535	Niedaleko już stąd do ogrodu.
292815510	Sprawdźmy to miejsce jeszcze raz.
1855635893	Przyjrzyjmy się jeszcze raz sortowni.
1847017641	Znowu sterty.
523612762	Jeden z tych kolesi tutaj powinien mieć fragment mapy.
1119655490	Co to do diabła jest?
211601362	Nie wiem, są na tym jakieś bazgroły.
1849732270	Może to tajemna wiadomość od jego brata?
706114184	Może.
1811117885	Nie rozumiem. Po co to rozdawać?
308967944	Znasz szefa. Nie tłumaczy swoich „planów”.
388381682	Mam nadzieję, że ten nas nie zabije.
1917640288	Co nie?
1380444807	Daj to, chcę zobaczyć.
1281658842	Nie-e. Zgubisz to przez te swoje serdelkowate ręce.
938018048	Zaczynasz popadać w paranoję, Bert.
2059291690	Nie, nie popadam. A teraz stul ten śmierdzący pysk.
1509872811	Może to przepis. Taki kucharski, wiesz.
1520797927	Po prostu jesteś głodny.
378369389	Ej, popatrz na to pod słońce!
1209573083	Próbowałem już. Nic.
470879590	Rusz swój leniwy tyłek!
1897028626	Krótka przerwa chyba nie zaszkodzi?
1679526705	Chcesz, żeby szef cię zobaczył?
2036855603	Nie widzę tu szefa.
1269481723	Nie mam na to czasu. No dalej, ruszaj się.
489625728	Co się stało? Zazwyczaj nie jesteś taki zatwardziały.
2042379423	A co, jesteś tu po to, żeby leżeć cały dzień?
1798715920	Nie, tylko daję chwilę odpocząć plecom.
367997775	Dzięki, że się nim zajęliście. Coś ich poważnie zdenerwowało. Najwyraźniej chodzi o was.
665660766	Jeżeli kierujecie się ku magazynom, to zwracajcie uwagę na żurawie załadunkowe. Zrzućcie ładunki na strażników, żeby ułatwić sobie życie.
649074010	Tłoczno tu.
831853318	Więc to tu przechowują bawełnę.
1700947925	Hm, mam nadzieję, że się tu nie zgubię.
547267870	Gdzieś tu powinno być tylne wejście do ogrodu.
1691620919	Z powrotem do magazynów.
1129029639	Spróbujmy jeszcze raz z magazynami.
2007566345	Znowu tutaj? Hmm.
998193637	Ten gość z tyłu powinien mieć fragment mapy.
563330317	Nic tu nie ma, he, he.
783177982	Kto, ja? Nie, skądże, nic nie mam, nie, nie!
2108887318	Po prostu sobie stoję, nic podejrzanego.
489302470	Dlaczego to zawsze na mnie wypada...
882171665	Nerwowy? Ja? Skądże!
741077842	Nie przejmujcie się mną, skądże!
768175151	O rany, to będzie długi dzień.
1692897698	Znam lepsze miejsca do życia.
1642836904	Tutaj pewnie mieszkają robotnicy.
897745870	Hmm, te domki są dość małe.
981917398	Możemy dostać się do ogrodu przez kurnik.
1062399543	Z powrotem do domków.
1703337950	Przyjrzyjmy się jeszcze raz domkom robotników.
1630257373	Ach, z powrotem do małych domków, he, he.
648771623	Przy kaplicy panuje jakieś zamieszanie. Pewnie strażnik ma fragment mapy.
2009831457	No weź, Maurice. Ja tylko pytałem.
2024624994	Ach, tak?! To spytaj jeszcze raz, proszę!
2063765295	Po prostu byłem ciekawy.
984337624	Ależ dokładnie wiem, co chciałeś zrobić, złodziejaszku!
1636344560	Nikt z nas nie chciał nic ukraść.
924604128	Jak nie przestaniesz kłamać, to naślę na ciebie starego Butcha, rozumiesz?
882049728	Maurice, słuchaj, to nieporozumienie.
1727017666	Tak chcesz to nazywać? Dla mnie to „szpiegostwo”.
1265904502	Czy możemy chociaż wejść do kaplicy?
1505925496	Nie, proszę pana. Dopóki tego nie wyjaśnimy, to nigdzie nie idziecie.
1454346247	Och... Chyba po nim, he, he.
1164176094	Jesteście po stronie Isabelle, prawda?
1122037563	Ten gość miał specjalne rozkazy od szefa. Zawartość jego kieszeni może się wam przydać.
1522529876	Cicho tu i spokojnie.
1835320641	Och, małe pole z warzywami. Prawie jak w domu.
1108584098	Spójrzcie na te dynie, he, he.
934971009	Możemy przejść tędy i iść wzdłuż płotu, aż znajdziemy wejście do ogrodu.
1796007174	Znowu tu wracamy?
1763544216	Chcemy się wrócić i jeszcze raz sprawdzić to miejsce?
575063717	Znowu dynie!
1188491317	Nie ma tu fragmentu mapy, ale może to być dobra droga ucieczki.
1791440842	Ała, głowa mi pęka...
1887451460	Mógłbyś pomóc z praniem. Praca pomoże ci oczyścić głowę.
1398921296	Podziękuję...
1683475078	Co to za harmider przy kościele?
1897030078	Nie wiem, ja tu tylko pracuję.
73542989	Nieważne...
1148745872	Masz coś na kaca?
124297493	Surowe jajko? Pieprz? Parę ugryzień psów też nie zaszkodzi.
1249367684	Po co w ogóle pytałem...
1366991146	Jezu Chryste, ile bym dał, by uciąć sobie drzemkę.
592570848	Dobrze ci tak. Twoje darcie japy po pijaku nie dawało nam spać.
665016736	Weź, zamknij się.
1206638061	Ojej, nie wyglądacie na tutejszych.
1913455853	Mówili, że ktoś się pojawi. Zmierzacie do szefa, prawda?
149302932	Jeżeli chcecie dostać się do ogrodu, trzymajcie się lewej strony. Jest tam szopa, na którą możecie wskoczyć z kurnika.
1980493246	Ładna rezydencja.
392192345	Cóż za rezydencja.
1007003627	To dopiero wielki dom.
1944016195	Wykwintny dom. Pewnie kosztował majątek.
331806975	Wyobrażacie sobie żyć w takim miejscu?
1801680040	Jak dla mnie jest za duży i zbyt wykwintny.
582489839	Dla mnie też. Jeżeli gdzieś już się osiedlę, to w swoim własnym saloonie.
1793295705	Znasz ten teren. Skąd?
1855836049	Zdarzyło mi się tu być raz czy dwa. Obserwowałam resztę rodziny DeVitt.
1558544223	Udajmy się na ten balkon.
545164458	Przejdźmy się tym balkonem.
1570580900	Może damy radę przejść na ten balkon?
70709920	Hej, co powiecie na ten balkon?
348762164	Wygląda na dobry skrót do ogrodu.
1426311888	Gdyby Doktor był z nami, byłoby znacznie łatwiej.
1305209488	Pewnie tak, ale co by w tym było zabawnego?
709232128	To chyba ten ogród.
513976780	Zobaczmy, co nas czeka w ogrodzie.
1892018438	Ach, ogród.
145317171	Dobrze, jesteśmy w ogrodzie.
1602466054	Rosie mówiła, że ktoś tu ma klucz do rezydencji.
598010212	I przebranie pour moi.
1007727055	Ta wasza Rosie jest nieźle poinformowana.
2008079696	Tak, wie znacznie więcej niż ja.
232952268	O to nietrudno.
